"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"Human Language","101
001","186","3.270","36.0","30.1","14.5","3.8","8.6","2.2","3.2","1.6",".",".",".",".",".",".",".","."
"Intro Ling-Descript&Theoret","301
001","46","3.457","47.8","23.9","13.0","10.9","2.2",".","2.2",".",".",".",".",".",".",".",".","."
"Morphology","322
001","38","3.378","44.7","18.4","13.2","13.2","5.3","2.6",".",".",".",".",".",".","2.6",".",".","."
"Syntax","330
001","29","3.370","44.8",".","34.5","6.9","6.9",".",".","6.9",".",".",".",".",".",".",".","."
"Semantics","340
001","26","3.615","73.1","7.7","11.5",".","3.8",".","3.8",".",".",".",".",".",".",".",".","."
"Topics in Linguistics","373
002","15","3.923","73.3","13.3",".",".",".",".",".","6.7",".",".",".",".","6.7",".",".","."
"Field Methods I","426
001","10","3.350","60.0","10.0","20.0",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"Language and Culture","430
001","39","3.391","38.5","33.3","17.9","5.1","2.6",".","2.6",".",".",".",".",".",".",".",".","."
"","482
013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","482
038","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Junior Honors Tutorial","Course Total","5","***","","","","","","","","","","","","","","","",""
"Phonological Theories","510
001","13","3.231","23.1","38.5","23.1","7.7",".","7.7",".",".",".",".",".",".",".",".",".","."
"Syntactic Theories","530
001","13","4.000","76.9",".",".",".",".",".",".",".",".",".",".",".","23.1",".",".","."
"Independent Reading","699
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar","978
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar","979
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","433","3.395","45.0","22.6","14.5","5.1","5.3","1.4","2.3","2.1",".",".",".","0.2","1.4",".",".","."
