"L&S","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1754","3.296","31.0","26.8","21.0","7.9","5.0","2.4","1.0","3.1","0.1",".","",".","0.2","1.4","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","133","3.068","23.3","21.1","27.1","13.5","10.5","3.8","0.8",".",".",".","",".",".",".",".",".","."
"Sophomore","","406","3.307","33.3","30.3","20.2","7.1","3.9","3.2","1.2","0.2",".",".","",".",".","0.5",".",".","."
"Junior","","445","3.325","33.3","27.6","24.3","6.5","4.5","1.8","1.3","0.2",".",".","",".",".","0.4",".",".","."
"Senior","","680","3.307","31.2","27.9","19.9","9.3","5.3","2.4","0.7","1.8","0.3",".","",".",".","1.0","0.3",".","."
"Undergraduates","","1664","3.292","31.6","27.9","21.7","8.4","5.2","2.5","1.0","0.8","0.1",".","",".",".","0.7","0.1",".","."
"Special","","14","3.263","21.4","14.3","28.6",".","7.1",".",".","14.3",".",".","",".",".","7.1",".","7.1","."
"Graduate","","76","3.758","18.4","5.3","3.9",".",".",".",".","50.0",".",".","",".","5.3","17.1",".",".","."
"","Dept. Total","1754","3.296","31.0","26.8","21.0","7.9","5.0","2.4","1.0","3.1","0.1",".","",".","0.2","1.4","0.1","0.1","."
