"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"699","011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","46","3.966","76.1","4.3","2.2",".",".",".",".",".",".",".",".",".","17.4",".",".","."
"726
Grad Intaglio Printmaking I","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"908","001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"908","002","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Art","Course Total","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"914","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"914","009","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"914","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"914","077","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Research-Sculpture","Course Total","","12","3.867","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","005","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"922","017","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"922","024","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Research-Painting","Course Total","","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"924
Advanced Research-Ceramics","074","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"944
Adv Research-Art Metal","008","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"996","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","011","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"996","012","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"996","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","050","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","071","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Research-Graphics","Course Total","","28","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","002","","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","005","","16","4.000","93.8",".",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"999","006","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","007","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","008","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","009","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","010","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","011","","12","4.000","91.7",".",".",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"999","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"June 23, 2011","","","","","","","","","","","","","","","","","","","","Page 73 of 403"
