"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"1st-Yr Seminar: Biological Sci","101
001","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"1st-Yr Seminar: Social Sci","106
001","10","3.450","20.0","50.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","12","2.583","25.0","8.3","25.0","8.3","8.3","16.7","8.3",".",".",".",".",".",".",".",".","."
"","250
001","14","3.779","71.4","7.1","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
002","17","4.000","94.1",".",".",".",".",".",".",".",".",".",".",".",".",".","5.9","."
"","250
003","16","3.943","81.3","12.5",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"","004
250","16","3.694","62.5","18.8","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","12","3.880","66.7","8.3","8.3",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"","250
006","16","3.910","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
007","18","3.919","77.8","16.7",".",".",".",".",".",".",".",".",".",".",".",".","5.6","."
"","250
008","12","3.840","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","17","4.000","94.1",".",".",".",".",".",".",".",".",".",".",".",".",".","5.9","."
"Undergrad Research Experience","Course Total","138","3.892","79.7","9.4","5.8","0.7",".",".",".",".",".",".",".",".","2.2",".","2.2","."
"L&S Junior/Senior Seminar","400
001","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","201","3.782","76.6","10.0","7.5","1.0","0.5","1.0","0.5",".",".",".",".",".","1.5",".","1.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","37","3.796","70.3","10.8","13.5",".",".",".",".",".",".",".",".",".","2.7",".","2.7","."
"Sophomore","","80","3.804","75.0","15.0","2.5","2.5",".",".","1.3",".",".",".",".",".","2.5",".","1.3","."
"Junior","","57","3.803","80.7","5.3","10.5",".",".","1.8",".",".",".",".",".",".",".",".","1.8","."
"Senior","","19","3.488","73.7","5.3","10.5",".","5.3","5.3",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","193","3.775","75.6","10.4","7.8","1.0","0.5","1.0","0.5",".",".",".",".",".","1.6",".","1.6","."
"Graduate","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","201","3.782","76.6","10.0","7.5","1.0","0.5","1.0","0.5",".",".",".",".",".","1.5",".","1.5","."
