"","765
006","6","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"","765
030","62","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","114","3.918","34.2","2.6","1.8",".",".",".",".","56.1",".",".",".",".",".",".","5.3","."
"Rdg & Rsch-Internal Bus","799
060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"INTL BUS
235","Dept. Total","444","3.307","37.8","14.2","15.5","8.3","5.4","0.7","0.9","14.9",".",".",".",".","0.7",".","1.4","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","5","2.600","20.0",".","40.0",".","20.0","20.0",".",".",".",".",".",".",".",".",".","."
"Sophomore","","50","2.891","16.0","16.0","28.0","20.0","18.0",".",".",".",".",".",".",".",".",".",".","2.0"
"Junior","","103","3.095","35.0","20.4","18.4","12.6","9.7","1.0","1.9",".",".",".",".",".","1.0",".",".","."
"Senior","","160","3.446","50.0","17.5","18.8","7.5","2.5","0.6","1.3","0.6",".",".",".",".","1.3",".",".","."
"Undergraduates","","318","3.233","39.3","17.9","20.4","11.0","7.5","0.9","1.3","0.3",".",".",".",".","0.9",".",".","0.3"
"Special","","10","3.350","30.0","30.0","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","115","3.918","33.9","2.6","1.7",".",".",".",".","56.5",".",".",".",".",".",".","5.2","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","444","3.307","37.8","14.2","15.5","8.3","5.4","0.7","0.9","14.9",".",".",".",".","0.7",".","1.4","0.2"
