"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","18","3.088","16.7","16.7","44.4",".","16.7",".",".","5.6",".",".",".",".",".",".",".","."
"","101
002","20","3.250","40.0","15.0","25.0","15.0",".",".","5.0",".",".",".",".",".",".",".",".","."
"","003
101","22","2.841","18.2","13.6","22.7","18.2","22.7","4.5",".",".",".",".",".",".",".",".",".","."
"","004
101","23","3.273","39.1","13.0","26.1","4.3","8.7","4.3",".","4.3",".",".",".",".",".",".",".","."
"","005
101","23","3.174","30.4","21.7","30.4","4.3","8.7",".","4.3",".",".",".",".",".",".",".",".","."
"","101
006","16","3.281","50.0","6.3","18.8",".","25.0",".",".",".",".",".",".",".",".",".",".","."
"","007
101","19","3.528","47.4","15.8","21.1","10.5",".",".",".","5.3",".",".",".",".",".",".",".","."
"","101
008","14","3.357","50.0","14.3","21.4",".","7.1","7.1",".",".",".",".",".",".",".",".",".","."
"","101
009","19","2.921","26.3","5.3","36.8","10.5","10.5","10.5",".",".",".",".",".",".",".",".",".","."
"","101
010","17","2.853","29.4","11.8","29.4","5.9","5.9","11.8","5.9",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","191","3.149","34.0","13.6","27.7","7.3","10.5","3.7","1.6","1.6",".",".",".",".",".",".",".","."
"","102
001","23","3.130","34.8","17.4","17.4","17.4","8.7",".","4.3",".",".",".",".",".",".",".",".","."
"","102
002","23","2.913","4.3","21.7","39.1","21.7","13.0",".",".",".",".",".",".",".",".",".",".","."
"","102
003","23","3.522","47.8","17.4","26.1","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"","004
102","23","3.386","30.4","26.1","30.4","4.3","4.3",".",".","4.3",".",".",".",".",".",".",".","."
"","102
005","22","3.091","18.2","18.2","40.9","9.1","13.6",".",".",".",".",".",".",".",".",".",".","."
"","006
102","21","2.921","23.8","9.5","19.0","14.3","19.0","4.8",".","4.8",".",".",".",".",".","4.8",".","."
"","007
102","21","3.119","38.1","9.5","14.3","14.3","23.8",".",".",".",".",".",".",".",".",".",".","."
"","102
008","20","3.100","20.0","20.0","50.0",".","5.0",".","5.0",".",".",".",".",".",".",".",".","."
"","102
009","22","3.000","22.7","18.2","31.8","9.1","13.6",".","4.5",".",".",".",".",".",".",".",".","."
"","102
010","23","3.391","47.8","17.4","26.1",".","4.3",".","4.3",".",".",".",".",".",".",".",".","."
"","102
011","21","3.452","52.4","4.8","28.6","9.5","4.8",".",".",".",".",".",".",".",".",".",".","."
"","102
012","17","3.324","29.4","35.3","17.6","5.9","11.8",".",".",".",".",".",".",".",".",".",".","."
"","102
013","22","2.875","4.5","18.2","40.9","13.6","9.1","4.5",".","9.1",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","281","3.174","28.8","17.8","29.5","10.0","10.0","0.7","1.4","1.4",".",".",".",".",".","0.4",".","."
"","203
001","16","2.688",".","37.5","18.8","12.5","18.8","12.5",".",".",".",".",".",".",".",".",".","."
"","203
002","11","3.364","36.4","27.3","18.2","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"","203
003","20","2.850","20.0",".","45.0","10.0","20.0","5.0",".",".",".",".",".",".",".",".",".","."
"","203
004","18","3.444","33.3","33.3","27.8",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","203
005","20","3.150","10.0","30.0","45.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"","203
006","22","3.091","9.1","27.3","45.5","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"","203
007","21","3.350","33.3","19.0","33.3",".","9.5",".",".","4.8",".",".",".",".",".",".",".","."
"","203
008","20","3.325","10.0","55.0","30.0",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"","009
203","24","2.891","16.7","20.8","20.8","16.7","16.7",".","4.2","4.2",".",".",".",".",".",".",".","."
"","203
010","22","2.773","4.5","18.2","45.5","9.1","13.6","9.1",".",".",".",".",".",".",".",".",".","."
"","011
203","24","3.292","20.8","29.2","41.7","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","203
012","24","3.348","33.3","20.8","29.2","4.2","8.3",".",".","4.2",".",".",".",".",".",".",".","."
"","203
013","24","3.083","25.0","16.7","37.5","8.3","4.2","8.3",".",".",".",".",".",".",".",".",".","."
"","203
014","24","3.313","16.7","33.3","45.8","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","203
015","24","3.458","33.3","41.7","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"","203
016","22","3.114","36.4","18.2","22.7","4.5","9.1","4.5","4.5",".",".",".",".",".",".",".",".","."
"","203
017","22","3.114","18.2","22.7","45.5","9.1",".",".","4.5",".",".",".",".",".",".",".",".","."
"","203
018","22","3.159","18.2","4.5","68.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","203
019","23","3.370","26.1","30.4","34.8","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"Third Semester Spanish","Course Total","403","3.169","21.1","25.3","36.0","6.7","7.4","2.0","0.7","0.7",".",".",".",".",".",".",".","."
