"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"964","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","15","4.000","80.0",".",".",".",".",".",".",".",".",".",".",".",".",".","20.0","."
"990","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","034","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","9","",".",".",".",".",".",".",".","11.1",".",".",".","88.9",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","058","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","12","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","082","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","97","",".",".",".",".",".",".",".","67.0",".",".",".","33.0",".",".",".","."
"991","009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"991","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research General","Course Total","13","",".",".",".",".",".",".",".","92.3",".",".",".","7.7",".",".",".","."
"992","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","11","",".",".",".",".",".",".",".","18.2",".",".",".","81.8",".",".",".","."
"992","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","013","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","5","***","","","","","","","","","",".",".",".",".",".",".","."
