"","990
032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","Course Total","14","",".",".",".",".",".",".",".","35.7",".",".",".","64.3",".",".",".","."
"Independent Reading","999
030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"KINES
742","Dept. Total","906","3.678","58.1","21.7","11.9","1.8","1.0","0.2","0.1","0.8",".","2.2",".","1.0","0.6",".","0.7","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.435","44.7","18.4","28.9","5.3","2.6",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","105","3.679","58.1","24.8","16.2",".","1.0",".",".",".",".",".",".",".",".",".",".","."
"Junior","","169","3.645","56.2","26.6","14.2","1.2","0.6","0.6",".",".",".",".",".",".","0.6",".",".","."
"Senior","","506","3.699","62.6","21.5","10.9","2.4","0.8","0.2","0.2","0.2",".",".",".",".","0.4",".","0.8","."
"Undergraduates","","818","3.678","59.9","22.9","13.1","2.0","0.9","0.2","0.1","0.1",".",".",".",".","0.4",".","0.5","."
"Special","","21","3.462","38.1","38.1","4.8",".","9.5",".",".","4.8",".",".",".",".","4.8",".",".","."
"Graduate","","67","3.948","41.8","3.0",".",".",".",".",".","7.5",".","29.9",".","13.4","1.5",".","3.0","."
"","Dept. Total","906","3.678","58.1","21.7","11.9","1.8","1.0","0.2","0.1","0.8",".","2.2",".","1.0","0.6",".","0.7","."
