"EGR","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES  (ENGR)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"496
INTEREGR","","","","","","","","","","","","","","","","","","","","","",""
"Intro to Engineering Design","160
001","172","3.596","53.5","25.6","15.1","2.9","1.2","1.2","0.6",".",".","",".",".","",".","",".",".",".","."
"Current Issues in Intl Engr","413
001","16","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","601
001","9","3.000","33.3",".","33.3",".","11.1","11.1",".",".",".","",".",".","",".","","11.1",".",".","."
"","601
002","18","3.361","55.6","22.2","5.6","5.6",".","5.6","5.6",".",".","",".",".","",".","",".",".",".","."
"Topics-Interdis Engineering","Course Total","27","3.250","48.1","14.8","14.8","3.7","3.7","7.4","3.7",".","",".",".","",".","",".","3.7",".",".","."
"Women&Leadershp-Med, Sci, Engr","650
001","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"INTEREGR
496","Dept. Total","221","3.600","57.5","21.7","13.6","2.7","1.4","1.8","0.9",".","",".",".","",".","",".","0.5",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"496
INTEREGR","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","73","3.485","41.1","32.9","17.8","6.8","1.4",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","178","3.647","75.8","10.1","7.9","0.6","1.1","1.7","0.6","1.7","",".",".","",".","",".",".","0.6",".","."
"Junior","","75","3.563","88.0","5.3","1.3",".",".","1.3",".","2.7","",".",".","",".","",".",".","1.3",".","."
"Senior","","34","3.714","79.4","5.9","2.9",".",".",".","2.9","5.9","",".",".","",".","",".","2.9",".",".","."
"Undergraduates","","360","3.585","71.7","13.3","8.1","1.7","0.8","1.1","0.6","1.9","",".",".","",".","",".","0.3","0.6",".","."
"Special","","6","3.800","83.3",".","16.7",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","11","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","378","3.600","72.8","12.7","7.9","1.6","0.8","1.1","0.5","1.9","",".",".","",".","",".","0.3","0.5",".","."
