"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"899","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","163","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"899","164","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","165","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","166","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","168","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","170","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","172","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","174","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","180","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","","94","",".",".",".",".",".",".",".","97.9",".",".",".",".",".",".","2.1","."
"Adv Seminar - Computer Science
900","001","","28","3.857","96.4",".",".",".",".",".","3.6",".",".",".",".",".",".",".",".","."
"Computn&Informatcs in Biol&Med
915","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","101","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","127","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","128","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","129","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","140","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","142","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","153","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","155","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","156","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","165","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2024","","","","","","","","","","","","","","","","","","","Page 230 of 480",""
