"","990
012","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
015","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
016","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis Research","Course Total","11","",".",".",".",".",".",".",".","54.5","",".",".","",".","45.5",".",".",".","."
"185
ASIAN","Dept. Total","870","3.681","68.3","14.6","7.2","3.1","2.3","0.8","1.1","1.4","",".","0.1","",".","0.6","0.2",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"185
ASIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","41","3.563","61.0","12.2","14.6","7.3","2.4","2.4",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","181","3.655","67.4","16.0","7.2","4.4","2.2","1.1","1.1",".","",".",".","",".",".","0.6",".",".","."
"Junior","","243","3.699","71.6","13.6","7.8","2.9","2.5","0.4","1.2",".","",".",".","",".",".",".",".",".","."
"Senior","","323","3.664","67.5","16.4","7.4","2.8","2.8","0.9","1.2","0.6","",".",".","",".",".","0.3",".",".","."
"Undergraduates","","788","3.668","68.4","15.2","7.9","3.4","2.5","0.9","1.1","0.3","",".",".","",".",".","0.3",".",".","."
"Special","","15","3.778","33.3","26.7",".",".",".",".",".","26.7","",".",".","",".",".",".",".","13.3","."
"Graduate","","67","3.857","74.6","4.5","1.5",".",".",".","1.5","9.0","",".","1.5","",".","7.5",".",".",".","."
"","Dept. Total","870","3.681","68.3","14.6","7.2","3.1","2.3","0.8","1.1","1.4","",".","0.1","",".","0.6","0.2",".","0.2","."
