"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","",""
"NUR","College Total","2455","3.550","43.5","16.8","8.8","4.2","1.2","0.1","0.0","2.6","0.0","22.5","0.1","0.1","0.0",".",".","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"NUR","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","39","3.684","64.1","17.9","10.3","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","84","3.726","64.3","22.6","8.3","3.6","1.2",".",".",".",".",".",".",".",".",".",".","."
"Junior","","315","3.505","42.9","17.5","7.3","4.8","2.2","0.3","0.3",".",".","24.8",".",".",".",".",".","."
"Senior","","1655","3.453","36.5","17.9","10.5","4.8","1.3","0.1",".",".",".","28.7","0.1",".",".",".",".","."
"Undergraduates","","2093","3.475","39.1","18.1","9.9","4.8","1.4","0.1","0.0",".",".","26.4","0.1",".",".",".",".","."
"Special","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Graduate","","354","3.911","69.8","9.0","2.3","0.3",".",".",".","17.2","0.3",".",".","0.8","0.3",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 4","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Professionals","","3","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","College Total","2455","3.550","43.5","16.8","8.8","4.2","1.2","0.1","0.0","2.6","0.0","22.5","0.1","0.1","0.0",".",".","."
