"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"","209
001","","29","3.931","89.7","6.9","3.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","209
002","","26","3.769","73.1","15.4","7.7",".","3.8",".",".",".",".",".",".",".",".",".",".","."
"Digital Media and Literacy","Course Total","","55","3.855","81.8","10.9","5.5",".","1.8",".",".",".",".",".",".",".",".",".",".","."
"Crit Aspects Teach, Schl, Educ","240
001","","68","3.757","70.6","23.5","1.5","1.5","1.5",".","1.5",".",".",".",".",".",".",".",".","."
"Contemp issues in K-12 Schools","276
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Videogames & Learning","277
001","","189","3.930","88.4","8.5","1.6",".","0.5",".",".","0.5",".",".",".",".","0.5",".",".","."
"Principles of Music Education","300
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Music Learning and Teaching 2","302
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Tchg Rdg & Other Lang Arts","305
001","","18","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching Reading and Writing","318
001","","107","3.981","97.2","1.9","0.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","320
001","","25","3.880","84.0","8.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","320
002","","28","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","320
003","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","320
005","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PCK for Teaching Elem Math 2","Course Total","","83","3.952","92.8","4.8","2.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching Artist Practicum","329
001","","15","3.875","66.7","6.7","6.7",".",".",".",".",".",".",".",".",".","20.0",".",".","."
"The Language of Schooling","338
001","","37","3.932","94.6",".","2.7","2.7",".",".",".",".",".",".",".",".",".",".",".","."
"Cult Fndtns-Lrng & Dev","339
001","","26","3.885","88.5","3.8","3.8","3.8",".",".",".",".",".",".",".",".",".",".",".","."
"","340
001","","25","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","340
002","","26","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","340
003","","26","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","340
004","","27","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Elementary Educ Practicum I","Course Total","","104","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","357
001","","20","3.975","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","357
002","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Game Design I","Course Total","","39","3.987","97.4","2.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Internationalizing Ed Knowldg","366
001","","17","3.882","82.4","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","367
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","367
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Elementary Educ. Practicum II","Course Total","","2","***","","","","","","","","","","","","","","","",""
"","372
001","","30","3.983","96.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","372
002","","23","4.000","95.7",".",".",".",".",".",".",".",".",".",".",".","4.3",".",".","."
"Teaching Science","Course Total","","53","3.990","96.2","1.9",".",".",".",".",".",".",".",".",".",".","1.9",".",".","."
"","375
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","375
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Proseminar","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Teach Secondry Schl Math II","394
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
