"TERM : 1244","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2023-2024","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","","","",""
"ANATOMY & PHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"146
ANAT&PHY","","","","","","","","","","","","","","","","","","","","","",""
"146
ANAT&PHY","Dept. Total","1298","3.152","39.5","14.6","20.3","9.2","9.9","4.5","1.6","0.1","",".",".","",".","",".","0.2",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"146
ANAT&PHY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","3.357","28.6","14.3","57.1",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","93","2.797","15.1","12.9","26.9","21.5","18.3","3.2","2.2",".","",".",".","",".","",".",".",".",".","."
"Junior","","406","3.070","35.5","13.1","23.9","9.1","12.6","4.9","1.0",".","",".",".","",".","",".",".",".",".","."
"Senior","","758","3.249","45.1","15.4","17.0","8.0","7.8","4.5","1.7","0.1","",".",".","",".","",".","0.3",".",".","."
"Undergraduates","","1264","3.151","39.7","14.5","20.2","9.3","10.0","4.5","1.5","0.1","",".",".","",".","",".","0.2",".",".","."
"Special","","29","3.223","31.0","24.1","24.1","3.4","3.4","3.4","3.4",".","",".",".","",".","",".",".",".","6.9","."
"Graduate","","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","1298","3.152","39.5","14.6","20.3","9.2","9.9","4.5","1.6","0.1","",".",".","",".","",".","0.2",".","0.2","."
