"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"AMERICAN INDIAN STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","",""
"Intro-Amer Indian Studies","100
001","","260","3.618","57.7","24.6","8.1","5.4","2.7","0.4","0.8","0.4",".",".",".",".",".",".",".","."
"Intro US Ethnic/Am Ind Studies","102
001","","18","3.889","88.9","5.6",".","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","172
001","","8","3.625","50.0","37.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","172
002","","11","3.773","81.8",".","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Literatures of Native America","Course Total","","19","3.711","68.4","15.8","5.3","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"American Indian History","190
001","","23","3.214","26.1","34.8","13.0","4.3","8.7",".","4.3","8.7",".",".",".",".",".",".",".","."
"Literature by Amer Ind Women","246
001","","15","3.714","60.0","13.3","20.0",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"Second Semester Ojibwe","302
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","304
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","304
003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","304
004","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Beginner Indigenous Lang II","Course Total","","12","3.900","75.0",".","8.3",".",".",".",".","8.3",".",".",".",".","8.3",".",".","."
"Sp. Topics in Amer Ind Std","425
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","450
006","","23","3.475","43.5","21.7","13.0",".","4.3","4.3",".","8.7",".",".",".",".",".",".","4.3","."
"","450
023","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Issues in Amer Ind Studies","Course Total","","28","3.341","39.3","17.9","10.7",".","3.6","3.6","3.6","14.3",".",".",".",".","3.6",".","3.6","."
"Ethnobotany","474
001","","13","3.769","61.5","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Poverty and Place","578
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Soc Work in Am Indian Communit","636
001","","10","3.944","80.0","10.0",".",".",".",".",".",".",".",".",".",".",".","10.0",".","."
"140
AMER IND","Dept. Total","","404","3.616","57.9","21.8","8.4","4.5","2.5","0.5","1.0","2.5",".",".",".",".","0.5","0.2","0.2","."
