"","990
057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
083","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research","Course Total","","23","",".",".",".",".",".",".",".","91.3",".",".",".","8.7",".",".",".","."
"362
M&ENVTOX","Dept. Total","","68","3.813","55.9","7.4","1.5","1.5",".",".",".","30.9",".",".",".","2.9",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"362
M&ENVTOX","","","","","","","","","","","","","","","","","","","",""
"Senior","","","7","3.643","28.6","71.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","7","3.643","28.6","71.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","","59","3.871","59.3",".","1.7","1.7",".",".",".","33.9",".",".",".","3.4",".",".",".","."
"Prof Yr 2","","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Professionals","","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","68","3.813","55.9","7.4","1.5","1.5",".",".",".","30.9",".",".",".","2.9",".",".",".","."
