"L&S","","","","","","","","","","","","","","","","","","","",""
"BIOLOGY CORE CURRICULUM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Becoming a Scientist","181
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology","383
001","","83","3.337","33.7","16.9","37.3","7.2","4.8",".",".",".",".",".",".",".",".",".",".","."
"","384
001","","14","3.536","50.0","7.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
002","","16","3.531","50.0","6.3","43.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
003","","18","3.556","50.0","11.1","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
004","","17","3.735","70.6","5.9","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
005","","12","3.167","25.0","33.3","33.3",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"Cellular Biology Laboratory","Course Total","","77","3.526","50.6","11.7","36.4",".",".",".","1.3",".",".",".",".",".",".",".",".","."
"Biological Interactions","587
001","","81","3.469","49.4","3.7","42.0","1.2","3.7",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"206
BIOCORE","Dept. Total","","253","3.452","47.0","10.3","36.8","2.8","2.8",".","0.4",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","25","3.421","56.0","4.0","32.0",".","8.0",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","120","3.428","41.7","14.2","38.3","4.2","1.7",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","107","3.487","51.4","7.5","35.5","1.9","2.8",".","0.9",".",".",".",".",".",".",".",".","."
"Undergraduates","","","252","3.454","47.2","10.3","36.5","2.8","2.8",".","0.4",".",".",".",".",".",".",".",".","."
"Special","","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","253","3.452","47.0","10.3","36.8","2.8","2.8",".","0.4",".",".",".",".",".",".",".",".","."
