"L&S","","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
963
GEN&WS","1569","3.705","68.9","15.8","6.8","2.6","2.3","0.7","0.7","0.6","",".","0.5","",".","",".","0.6","0.1","0.3","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","107","3.312","43.0","24.3","14.0","7.5","7.5",".","2.8",".","",".","0.9","",".","",".",".",".",".","."
"Sophomore","442","3.706","67.0","18.8","7.2","2.0","2.0","0.9","0.5",".","",".","1.1","",".","",".","0.5",".",".","."
"Junior","416","3.738","71.9","14.4","6.7","2.2","1.7","0.7","0.7",".","",".","0.5","",".","",".","1.0","0.2",".","."
"Senior","520","3.745","74.6","13.1","5.8","2.7","2.1","0.8","0.6","0.2","",".",".","",".","",".","0.2",".",".","."
"Undergraduates","1485","3.699","69.3","16.0","7.1","2.7","2.4","0.7","0.7","0.1","",".","0.5","",".","",".","0.5","0.1",".","."
"Special","32","3.662","46.9","15.6","6.3","3.1","3.1",".",".","12.5","",".",".","",".","",".",".",".","12.5","."
"Graduate","51","3.939","72.5","9.8",".",".",".",".",".","9.8","",".",".","",".","",".","5.9",".","2.0","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","1569","3.705","68.9","15.8","6.8","2.6","2.3","0.7","0.7","0.6","",".","0.5","",".","",".","0.6","0.1","0.3","."
