"PHM","","","","","","","","","","","","","","","","","","","","","","",""
"PHARMACY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"726
PHARMACY","","","","","","","","","","","","","","","","","","","","","","",""
"726
PHARMACY","Dept. Total","571","3.742","72.7","14.7","6.8","3.2","0.5","0.4","0.4","1.4","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"726
PHARMACY","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","41","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","17","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","24","3.886","79.2","20.8",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","99","3.960","94.9","5.1",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Special","","65","3.966","84.6","3.1","1.5",".",".",".",".","10.8","",".",".","",".","",".","",".",".",".","."
"Graduate","","170","3.740","74.1","15.3","6.5","1.2",".","1.2","1.2","0.6","",".",".","",".","",".","",".",".",".","."
"Prof Yr 1","","185","3.548","48.6","26.5","14.6","8.6","1.6",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 2","","18","3.944","88.9","11.1",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","32","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","2","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Professionals","","237","3.624","59.1","21.5","11.4","6.8","1.3",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","571","3.742","72.7","14.7","6.8","3.2","0.5","0.4","0.4","1.4","",".",".","",".","",".","",".",".",".","."
