"ALS","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
396
F&W ECOL","519","3.502","52.2","13.1","9.6","4.6","3.3","1.3","0.4","9.4","",".",".","",".","5.6","0.2","0.2",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Freshmen","6","2.500",".","16.7","33.3","33.3",".","16.7",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","58","3.354","63.8","15.5","5.2","8.6","3.4",".","3.4",".","",".",".","",".",".",".",".",".","."
"Junior","115","3.393","56.5","14.8","15.7","3.5","6.1","3.5",".",".","",".",".","",".",".",".",".",".","."
"Senior","220","3.571","61.4","15.9","11.4","5.5","3.6","0.9",".","0.5","",".",".","",".",".","0.5","0.5",".","."
"Undergraduates","399","3.470","59.4","15.5","12.0","5.8","4.3","1.8","0.5","0.3","",".",".","",".",".","0.3","0.3",".","."
"Special","7","3.875","42.9","14.3",".",".",".",".",".","42.9","",".",".","",".",".",".",".",".","."
"Graduate","111","3.802","26.1","4.5","1.8","0.9",".",".",".","40.5","",".",".","",".","26.1",".",".",".","."
"Prof Yr 3","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","519","3.502","52.2","13.1","9.6","4.6","3.3","1.3","0.4","9.4","",".",".","",".","5.6","0.2","0.2",".","."
