"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"GENETICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","",""
"Effusions
576","001","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Applied Cytology I
577","001","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Cases in Med Genetics
605","001","35","3.657","51.4","28.6","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Eukaryotic Molecular Biology
620","001","26","3.385","23.1","42.3","26.9","3.8","3.8",".",".",".",".",".",".",".",".",".",".","."
"Genomic Science
626","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Animal Developmental Genetics
627","001","20","3.475","30.0","45.0","20.0",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"Population Genetics
633","001","26","3.580","30.8","50.0","15.4",".",".",".",".",".",".",".",".",".","3.8",".",".","."
"Cancer Genetics
662","001","36","3.833","75.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Clinical Cytogenetics
670","001","10","3.600","50.0","20.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Lab Operatns & Qual Contrl
672","001","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar in Clinical Cytology
673","001","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Topics in Genetics
677","001","6","3.333","66.7",".",".",".","33.3",".",".",".",".",".",".",".",".",".",".","."
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","060","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","094","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","127","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","150","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","151","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","152","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","154","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","156","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","157","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","158","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","159","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","161","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","55","3.952","92.7","5.5","1.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Genetics II
702","001","12","3.583","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Methods&Logic-Genetic Analysis
708","001","21","3.714","52.4","38.1","9.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Genetic Epidemiology
849","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics
875","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Computn&Informatcs in Biol&Med
915","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2024","","","","","","","","","","","","","","","","","","","Page 26 of 480"
