"","999
093","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
095","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
098","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
110","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","15","3.889","86.7",".","6.7",".",".",".",".",".","",".",".","",".",".",".",".","6.7","."
"448
HISTORY","Dept. Total","2293","3.598","51.2","18.2","7.5","3.2","2.1","1.1","1.0","12.7","",".",".","",".","0.4","1.2","0.3","1.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","136","3.231","40.4","23.5","16.9","4.4","5.9","4.4","3.7",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","448","3.599","58.9","22.8","7.4","5.6","3.3","1.1","0.7",".","",".",".","",".",".",".","0.2",".","."
"Junior","","551","3.604","57.7","23.8","8.7","2.9","2.5","0.9","1.5","0.2","",".",".","",".","0.2","1.3","0.2",".","0.2"
"Senior","","691","3.625","61.5","20.0","9.0","3.9","1.6","1.3","0.9","0.3","",".",".","",".","0.3","1.2","0.1",".","."
"Undergraduates","","1826","3.579","58.2","22.1","9.1","4.1","2.6","1.4","1.2","0.2","",".",".","",".","0.2","0.9","0.2",".","0.1"
"Special","","305","3.869","9.5","1.3","1.0",".",".",".",".","78.7","",".",".","",".",".","0.7","1.6","7.2","."
"Graduate","","162","3.910","50.6","6.2","1.9",".",".",".",".","30.2","",".",".","",".","4.3","6.2",".","0.6","."
"","Dept. Total","2293","3.598","51.2","18.2","7.5","3.2","2.1","1.1","1.0","12.7","",".",".","",".","0.4","1.2","0.3","1.0","0.0"
