"TERM : 1244","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2023-2024","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"International Acad Prgms-SAB","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"SAB
STDYABRD","","","","","","","","","","","","","","","","",""
"3rd Semester Foreign Language","290
00G
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"","295
00A
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"","295
00D
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"4th Semester Foreign Language","Course Total
2","***","","","","","","","","","","","","","","",""
"SAB
STDYABRD","Dept. Total
3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"SAB STDYABRD","","","","","","","","","","","","","","","","",""
"Senior","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
3","***","","","","","","","","","",".",".",".",".",".",".  
."
"July 16, 2024","","","","","","","","","","","","","","","","","Page 369 of 480"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
