"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"","996
034","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research-Plant Physiology","Course Total","7","",".",".",".",".",".",".",".","71.4","",".",".","",".","28.6",".",".",".","."
"208
BOTANY","Dept. Total","827","3.410","53.3","11.5","15.7","4.6","5.6","1.9","0.7","4.7","",".",".","",".","0.7","0.7",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.005","44.4","7.4","25.9","3.7","7.4","11.1",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","161","3.310","48.4","13.0","20.5","6.2","9.9","1.9",".",".","",".",".","",".",".",".",".",".","."
"Junior","","230","3.311","50.9","13.9","16.1","6.1","7.8","3.0","1.3",".","",".",".","",".",".","0.9",".",".","."
"Senior","","286","3.506","59.1","11.5","17.1","4.5","3.5","1.0","1.0",".","",".",".","",".","0.3","1.4",".","0.3","."
"Undergraduates","","704","3.374","53.4","12.5","17.9","5.4","6.5","2.3","0.9",".","",".",".","",".","0.1","0.9",".","0.1","."
"Special","","25","3.714","40.0","16.0","12.0",".",".",".",".","28.0","",".",".","",".",".",".",".","4.0","."
"Graduate","","98","3.942","56.1","3.1","1.0",".",".",".",".","32.7","",".",".","",".","5.1",".",".","2.0","."
"","Dept. Total","827","3.410","53.3","11.5","15.7","4.6","5.6","1.9","0.7","4.7","",".",".","",".","0.7","0.7",".","0.5","."
