"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"CLASSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","Dept. Total","716","3.629","56.0","22.6","11.3","2.8","2.7","1.0","0.1","3.1","",".",".","",".","",".","",".","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","49","3.276","30.6","28.6","26.5","6.1","2.0","6.1",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","200","3.625","54.5","27.5","11.0","3.5","3.0","0.5",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","181","3.635","54.1","26.5","13.3","2.8","2.8",".",".",".","",".",".","",".","",".","",".","0.6",".","."
"Senior","","239","3.678","66.9","18.0","8.4","2.1","2.9","1.3","0.4",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","669","3.621","57.1","23.9","11.8","3.0","2.8","1.0","0.1",".","",".",".","",".","",".","",".","0.1",".","."
"Special","","32","3.688","15.6","3.1","6.3",".",".",".",".","68.8","",".",".","",".","",".","",".",".","6.3","."
"Graduate","","15","3.965","93.3","6.7",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","716","3.629","56.0","22.6","11.3","2.8","2.7","1.0","0.1","3.1","",".",".","",".","",".","",".","0.1","0.3","."
