"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","",""
"Collection Development
519","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sustainable Creative Practice
529","001","13","3.692","69.2","7.7","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Environmental Control Systems
549","001","28","3.911","82.1","17.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Virtual Reality
579","001","6","3.583","50.0","16.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Internship
601","001","7","3.286","57.1","14.3",".","14.3",".","14.3",".",".",".",".",".",".",".",".",".","."
"Interior Design IV
623","001","28","3.911","89.3","3.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"IA Professional Practice
624","001","28","3.946","92.9","3.6","3.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Research Methods in Design
679","001","31","3.790","71.0","22.6","3.2",".","3.2",".",".",".",".",".",".",".",".",".",".","."
"690","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"690","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"690","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"690","053","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","Course Total","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"Dimensions of Material Culture
764","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","6","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"999","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","041","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","048","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
