"L&S","","","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","","",""
"900
SOC","Dept. Total","2483","3.439","47.9","19.9","14.9","6.7","3.8","1.6","0.9","2.5","",".",".","",".","0.4","1.1","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","370","3.161","29.7","23.0","24.1","9.7","8.4","3.5","1.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","","815","3.448","44.2","26.6","16.0","7.9","2.7","2.2","0.4",".","",".",".","",".",".","0.1",".",".","."
"Junior","","499","3.477","51.1","20.6","14.6","6.2","4.4","1.0","1.4","0.2","",".",".","",".",".","0.2","0.2",".","."
"Senior","","439","3.475","54.2","15.7","14.6","7.7","4.3","0.9","1.4","0.2","",".",".","",".","0.2","0.7",".",".","."
"Undergraduates","","2123","3.407","45.4","22.3","16.8","7.8","4.4","1.9","1.0","0.1","",".",".","",".","0.0","0.2","0.0",".","."
"Special","","34","3.746","41.2","8.8","8.8",".",".",".",".","17.6","",".",".","",".",".","8.8","2.9","11.8","."
"Graduate","","325","3.865","64.9","4.9","3.1","0.6",".",".",".","16.6","",".",".","",".","2.5","6.2","0.3","0.9","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2483","3.439","47.9","19.9","14.9","6.7","3.8","1.6","0.9","2.5","",".",".","",".","0.4","1.1","0.1","0.3","."
