"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro Naval Lab II","176
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation","202
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Elementary Naval Lab II","276
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","302
001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fundamentals Maneuver Warfare","350
001","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab II","376
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership and Ethics","402
001","","13","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory II","476
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"672
NAV SCI","Dept. Total","","76","3.868","85.5","11.8","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","13","3.820","76.9","23.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","17","3.741","82.4","5.9","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","48","3.920","89.6","10.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","78","3.868","85.9","11.5","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","78","3.868","85.9","11.5","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
