"","999
079","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
080","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
081","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"271
CNSR SCI","Dept. Total","3310","3.628","60.7","22.5","8.8","4.4","1.7","0.9","0.2","0.5","",".",".","",".","0.0","0.0",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","149","3.726","76.5","10.1","4.7","6.0","0.7","0.7","0.7",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","691","3.729","70.2","20.3","6.1","1.9","0.6","0.9","0.1",".","",".",".","",".",".",".",".",".","."
"Junior","","1156","3.685","63.3","22.1","9.3","3.7","1.0","0.3","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","","1259","3.528","51.4","26.4","10.7","6.5","3.2","1.5","0.2","0.1","",".",".","",".",".",".",".",".","."
"Undergraduates","","3255","3.626","60.8","22.9","8.9","4.5","1.7","0.9","0.2","0.0","",".",".","",".",".","0.0",".",".","."
"Special","","17","4.000","23.5",".",".",".",".",".",".","52.9","",".",".","",".",".",".",".","23.5","."
"Graduate","","38","3.877","73.7","2.6",".",".","2.6",".",".","18.4","",".",".","",".","2.6",".",".",".","."
"","Dept. Total","3310","3.628","60.7","22.5","8.8","4.4","1.7","0.9","0.2","0.5","",".",".","",".","0.0","0.0",".","0.1","."
