"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","",""
"Honors Seminar-German Lit
385","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"German for Grad Reading II
392","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"401","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"401","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"1st Sem German for Grad Stdts","Course Total","4","***","","","","","","","","","","","","","","","",""
"2nd Sem German for Grad Stdts
402","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Lit Movements Since 1750
612","001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Letterkunde der Lage Landen
625","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Seminar in German Studies
676","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Sem-German Lit
683","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"Pract-Teachng Undergrad Lit
723","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Applied Linguistics
727","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Interdis W Europ Studies Sm
804","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-German Linguistics
960","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research in Lit","Course Total","5","***","","","","","","","","","","","","","","","",""
"991","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","6","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
