"","990
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
035","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","11","",".",".",".",".",".",".",".","81.8","",".",".","",".","9.1","9.1",".",".","."
"400
FRENCH","Dept. Total","705","3.636","56.3","25.7","7.7","2.8","2.3","1.3","0.4","3.0","",".",".","",".","0.1","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","67","3.474","49.3","28.4","7.5","6.0","3.0","3.0","1.5",".","",".",".","",".",".","1.5",".",".","."
"Sophomore","","214","3.586","52.3","29.9","8.4","4.7","2.3","2.3",".",".","",".",".","",".",".",".",".",".","."
"Junior","","194","3.686","63.4","23.7","7.7","1.5","2.1","1.0","0.5",".","",".",".","",".",".",".",".",".","."
"Senior","","168","3.669","58.9","26.2","7.7","1.8","3.0",".","0.6","1.2","",".",".","",".",".","0.6",".",".","."
"Undergraduates","","643","3.625","57.1","26.9","7.9","3.1","2.5","1.4","0.5","0.3","",".",".","",".",".","0.3",".",".","."
"Special","","16","3.944","56.3","6.3",".",".",".",".",".","37.5","",".",".","",".",".",".",".",".","."
"Graduate","","45","3.767","44.4","15.6","6.7",".",".",".",".","28.9","",".",".","",".","2.2","2.2",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","705","3.636","56.3","25.7","7.7","2.8","2.3","1.3","0.4","3.0","",".",".","",".","0.1","0.4",".",".","."
