"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"L&S","College Total","98944","3.427","51.2","16.4","13.7","5.7","5.4","1.7","0.9","2.7","0.0","1.0","0.0","0.2","0.4","0.1","0.2","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"L&S","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","7632","3.136","38.3","18.3","17.0","9.3","9.7","4.0","2.1","0.0",".","0.7","0.1",".","0.4","0.1",".","."
"Sophomore","","24297","3.370","49.2","17.9","15.9","6.6","6.4","2.2","1.0","0.0","0.0","0.6","0.0",".","0.3","0.0","0.0","0.0"
"Junior","","25957","3.392","49.5","17.4","16.1","6.4","6.5","1.8","0.9","0.0",".","0.7","0.0","0.0","0.5","0.1","0.0","0.0"
"Senior","","28142","3.494","55.9","17.0","12.8","5.4","4.6","1.4","0.9","0.1","0.0","1.4","0.0","0.1","0.3","0.1","0.0","0.0"
"Undergraduates","","86028","3.393","50.5","17.5","15.0","6.4","6.1","2.0","1.0","0.1","0.0","0.9","0.0","0.0","0.4","0.0","0.0","0.0"
"Special","","2459","3.537","29.4","8.5","5.0","2.3","2.3","0.4","0.8","39.3",".","0.7","0.1",".","0.4","3.1","7.6","."
"Graduate","","10441","3.815","62.1","9.5","5.0","0.9","0.4","0.1","0.2","16.0","0.1","2.1","0.0","2.1","1.2","0.0","0.3","0.0"
"Prof Yr 1","","73","3.940","91.8","8.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","52","3.985","94.2","1.9",".",".",".",".",".","1.9",".",".",".",".",".",".","1.9","."
"Prof Yr 3","","86","3.919","87.2","5.8","2.3",".",".",".","1.2","2.3",".",".",".",".",".",".","1.2","."
"Prof Yr 4","","32","3.870","71.9","25.0",".",".",".",".",".",".",".","3.1",".",".",".",".",".","."
"Professionals","","243","3.928","88.1","8.2","0.8",".",".",".","0.4","1.2",".","0.4",".",".",".",".","0.8","."
"","College Total","99171","3.427","51.3","16.4","13.7","5.7","5.4","1.7","0.9","2.7","0.0","1.0","0.0","0.2","0.4","0.1","0.2","0.0"
