"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","",""
"","710
001","37","3.917","83.8","10.8","2.7",".",".",".",".",".",".","",".",".","",".","","2.7",".",".","."
"","002
710","39","3.936","87.2","12.8",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"Ethics & Social Responsblty","Course Total","76","3.927","85.5","11.8","1.3",".",".",".",".",".","",".",".","",".","",".","1.3",".",".","."
"Contemporary Topics","765
001","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","799
004","4","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","799
055","16","3.969","93.8","6.3",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","799
064","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Rdg & Rsch-Business Rsch","Course Total","21","3.980","95.2","4.8",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"PhD Thesis-Gen Ind Rsch","990
078","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"GEN BUS
231","Dept. Total","1613","3.301","34.7","25.1","23.4","6.3","7.7","1.3","0.3","0.2","",".","0.7","",".","",".","0.1","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","65","2.951","9.2","26.2","26.2","20.0","9.2","1.5","1.5",".","",".","4.6","",".","",".",".",".",".","1.5"
"Sophomore","","133","3.007","11.3","25.6","30.8","15.8","7.5","1.5","1.5",".","",".","6.0","",".","",".",".",".",".","."
"Junior","","399","3.403","37.8","23.1","28.1","4.8","5.0","0.5","0.3","0.3","",".",".","",".","",".",".","0.3",".","."
"Senior","","671","3.167","26.5","24.4","25.6","7.3","13.3","2.4","0.1","0.3","",".",".","",".","",".",".",".",".","."
"Undergraduates","","1268","3.216","27.6","24.2","27.0","8.0","9.9","1.7","0.4","0.2","",".","0.9","",".","",".",".","0.1",".","0.1"
"Special","","13","3.721","53.8","38.5","7.7",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","328","3.732","61.0","28.0","10.4",".",".",".",".","0.3","",".",".","",".","",".","0.3",".",".","."
"Prof Yr 2","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","2","3.667","50.0","50.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","4","3.875","75.0","25.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1613","3.301","34.7","25.1","23.4","6.3","7.7","1.3","0.3","0.2","",".","0.7","",".","",".","0.1","0.1",".","0.1"
