"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"MOLECULAR BIOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"650
MOL BIOL","","","","","","","","","","","","","","","","","","","",""
"Senior Honors Thesis","681
003","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","682
003","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","691
003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","692
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Studies-Molec Biol","699
003","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MOL BIOL
650","Dept. Total","","42","3.963","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
