"","999
013","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","016
999","6","4.000","83.3",".",".",".",".",".",".","16.7",".","",".",".","",".",".",".",".","."
"","999
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","12","3.960","75.0","8.3",".",".",".",".",".","16.7","",".",".","",".",".",".",".",".","."
"LINGUIS
550","Dept. Total","335","3.423","39.4","23.6","19.1","5.1","3.6","2.4","0.3","3.9","",".",".","",".","0.6","1.8","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","39","2.923","23.1","23.1","25.6","2.6","10.3","15.4",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","86","3.256","27.9","26.7","26.7","11.6","4.7","2.3",".",".","",".",".","",".",".",".",".",".","."
"Junior","","36","3.318","30.6","30.6","16.7","5.6","5.6",".","2.8",".","",".",".","",".",".","8.3",".",".","."
"Senior","","47","3.435","36.2","23.4","25.5","6.4","4.3",".",".","2.1","",".",".","",".",".",".","2.1",".","."
"Undergraduates","","208","3.243","29.3","26.0","24.5","7.7","5.8","3.8","0.5","0.5","",".",".","",".",".","1.4","0.5",".","."
"Special","","8","3.714","50.0","25.0","12.5",".",".",".",".","12.5","",".",".","",".",".",".",".",".","."
"Graduate","","119","3.760","56.3","19.3","10.1","0.8",".",".",".","9.2","",".",".","",".","1.7","2.5",".",".","."
"","Dept. Total","335","3.423","39.4","23.6","19.1","5.1","3.6","2.4","0.3","3.9","",".",".","",".","0.6","1.8","0.3",".","."
