"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOGRAPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"GEOG
416","Dept. Total","1565","3.043","27.2","18.1","24.5","10.7","12.7","2.5","1.5","1.3","",".","0.3","",".","0.5","0.2",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","318","2.763","13.5","16.7","26.7","14.8","23.6","2.8","1.9",".","",".",".","",".",".",".",".",".","."
"Sophomore","","329","3.042","19.1","20.7","33.7","12.2","10.0","3.3","0.9",".","",".",".","",".",".",".",".",".","."
"Junior","","309","3.088","24.9","20.7","27.2","13.9","9.4","1.3","2.3","0.3","",".",".","",".",".",".",".",".","."
"Senior","","386","3.006","27.7","15.8","24.6","9.3","15.5","3.9","2.1","0.3","",".","0.5","",".",".",".",".","0.3","."
"Undergraduates","","1342","2.964","21.6","18.3","27.9","12.4","14.7","2.9","1.8","0.1","",".","0.1","",".",".",".",".","0.1","."
"Special","","13","3.472","15.4","15.4",".",".","7.7",".",".","30.8","",".",".","",".",".",".",".","30.8","."
"Graduate","","210","3.811","63.8","17.1","4.3","1.0",".",".",".","7.1","",".","1.4","",".","3.8","1.4",".",".","."
"","Dept. Total","1565","3.043","27.2","18.1","24.5","10.7","12.7","2.5","1.5","1.3","",".","0.3","",".","0.5","0.2",".","0.3","."
