"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","",""
"Jewish Law&Ethcs-Comp Persp","908
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Psychiatry and Law","911
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Probs-Criminal Justice Adm","915
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Problems: Intl Law Seminar","918
001","15","3.733","60.0","26.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Torts II","936
001","27","3.611","48.1","25.9","25.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
001","15","3.767","53.3","46.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
940","14","3.500","42.9","21.4","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","940
003","12","3.542","50.0","16.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","940
006","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
007","13","2.481",".","15.4","38.5","15.4","15.4","7.7","7.7",".",".",".",".",".",".",".",".","."
"","940
008","21","3.694","47.6","42.9","9.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
009","27","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","940
010","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
011","8","3.750","87.5",".",".",".",".","12.5",".",".",".",".",".",".",".",".",".","."
"","012
940","14","3.500","42.9","7.1","21.4",".","7.1",".",".","21.4",".",".",".",".",".",".",".","."
"","940
013","9","3.526","44.4","22.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
014","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","940
015","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","940
016","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","017
940","15","3.622","53.3","20.0","13.3","6.7",".",".",".","6.7",".",".",".",".",".",".",".","."
"","940
018","38","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","940
019","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","940
020","12","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"","940
022","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","940
023","28","3.750","53.6","42.9","3.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Law & Contemporary Problems","Course Total","269","3.622","37.2","17.1","8.9","1.9","1.1","0.7","0.4","32.7",".",".",".",".",".",".",".","."
"Problems-Poverty Law Smr","001
951","39","3.641","46.2","35.9","17.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Latin Amer Legal Institutns","001
982","13","3.556","69.2",".","15.4",".","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"Probs in Consumer Law-Smr","985
001","27","3.741","66.7","14.8","18.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Select Probs-Envrnmtl Law","988
001","14","3.692","50.0","28.6","14.3",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"","990
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
009","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
011","7","4.000","71.4",".",".",".",".",".",".","28.6",".",".",".",".",".",".",".","."
"","990
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
044","9","4.000","11.1",".",".",".",".",".",".","88.9",".",".",".",".",".",".",".","."
