"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"754
PHYSICS","","","","","","","","","","","","","","","","","","",""
"545
Intro to Atomic Structure","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"551
Solid State Physics","001","10","3.100","20.0","10.0","50.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"601
Scientific Presentation","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"623
Electronic Aids to Measmnt","001","6","3.500","16.7","66.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"681","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"682
Senior Honors Thesis","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"711
Theoreticl Physics-Dynamics","001","24","3.326","25.0","20.8","45.8",".","4.2",".",".",".",".",".",".",".",".",".","4.2","."
"715
Statistical Mechanics","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"721
Theor Physics-Electrodynmcs","001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"731
Quantum Mechanics","001","22","3.182","9.1","36.4","45.5",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"748
Linear Waves","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"831
Advanced Quantum Mechanics","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"835
Collider Phys Phenomenology","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"922
Seminar in Plasma Physics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","12","",".",".",".",".",".",".",".","91.7",".",".",".",".",".","8.3",".","."
"990","058","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","6","4.000","66.7",".",".",".",".",".",".","16.7",".",".",".","16.7",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 263 of 370",""
