"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"RURAL SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","",""
"140","001","16","2.969","25.0","18.8","18.8",".","37.5",".",".",".",".",".",".",".",".",".",".","."
"140","002","7","2.929","28.6","28.6","14.3","14.3",".",".","14.3",".",".",".",".",".",".",".",".","."
"Intro-Rural Sociology","Course Total","23","2.957","26.1","21.7","17.4","4.3","26.1",".","4.3",".",".",".",".",".",".",".",".","."
"210
Survey of Sociology","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"215
Gender & Work-Rural America","001","8","2.688","12.5","37.5","12.5",".","25.0",".","12.5",".",".",".",".",".",".",".",".","."
"248
Envir, Nat Rsrce & Communty","001","6","2.750","16.7","16.7","16.7",".","50.0",".",".",".",".",".",".",".",".",".",".","."
"299
Independent Study","053","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"357","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"357","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Meth-Sociological Inquiry","Course Total","3","***","","","","","","","","","","","","","","","",""
"360
Stats for Sociologists I","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"361
Stats for Sociologists II","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"578
Rur Minority Grp&Povrty-U S","001","11","3.650","45.5","36.4",".","9.1",".",".",".","9.1",".",".",".",".",".",".",".","."
"612
Agriculture,Technol&Society","001","6","3.810","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"617
Community Development","001","7","3.286","14.3","42.9","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"630
Soc:Devlp Societies/3rd Wld","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"645
Modern American Communities","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"650
Sociology of Agriculture","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"676
App Demogrphy-Amer Demgrphy","001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","6","3.667","66.7","16.7",".","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"699","072","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","9","3.500","55.6","22.2","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"724
Intermed Political Sociol","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"748
Environmental Sociology","001","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"749
Soc Pol&Mgmt-National Parks","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"922
Smr-Race & Ethnic Relations","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948
Smr: Envir & Resource Soc","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"985
Rsch:Sci,Tech,Ag,Rscs&Envir","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","9","4.000","66.7",".",".",".",".",".",".",".",".",".",".","33.3",".",".",".","."
"999","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading and Research","Course Total","3","***","","","","","","","","","","","","","","","",""
