"","999
053","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
055","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
070","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","20","3.957","85.0","10.0",".",".",".",".",".",".","",".",".","",".","5.0",".",".",".","."
"SOC WORK
896","Dept. Total","1323","3.736","63.4","23.8","8.6","1.3","0.3","0.3","0.5","0.7","",".",".","",".","0.2","0.4","0.2","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","2.563",".","16.7","50.0",".",".","33.3",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","109","3.586","44.0","40.4","11.9",".","0.9",".","1.8",".","",".",".","",".",".","0.9",".",".","."
"Junior","","190","3.751","63.2","24.2","8.9","2.1","0.5",".",".",".","",".",".","",".",".",".","0.5",".","0.5"
"Senior","","276","3.655","58.3","23.2","12.3","3.3",".","0.7","1.1","0.4","",".",".","",".",".","0.4","0.4",".","."
"Undergraduates","","581","3.661","56.6","26.7","11.5","2.2","0.3","0.7","0.9","0.2","",".",".","",".",".","0.3","0.3",".","0.2"
"Special","","20","3.670","65.0","5.0","10.0",".",".",".","5.0",".","",".",".","",".",".",".",".","15.0","."
"Graduate","","719","3.810","68.8","22.1","6.3","0.6","0.3",".","0.1","1.0","",".",".","",".","0.4","0.4",".",".","."
"Prof Yr 2","","3","4.000","66.7",".",".",".",".",".",".","33.3","",".",".","",".",".",".",".",".","."
"Professionals","","3","4.000","66.7",".",".",".",".",".",".","33.3","",".",".","",".",".",".",".",".","."
"","Dept. Total","1323","3.736","63.4","23.8","8.6","1.3","0.3","0.3","0.5","0.7","",".",".","",".","0.2","0.4","0.2","0.2","0.1"
