"MED","","","","","","","","","","","","","","","","","","","","","",""
"MEDICAL MICROBIOL & IMMUN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total","19","3.982","78.9",".","5.3",".",".",".",".","15.8","",".",".","",".","",".",".",".",".","."
"M M & I
620","Dept. Total","819","3.388","40.5","16.4","27.8","5.9","2.9","1.2","0.5","4.4","",".",".","",".","",".","0.2",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","25","2.940","12.0","8.0","56.0","16.0","8.0",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","181","3.221","33.1","23.2","24.9","9.9","3.9","3.3","1.1","0.6","",".",".","",".","",".",".",".",".","."
"Senior","","372","3.331","40.6","22.0","24.5","6.7","4.0","1.1","0.5",".","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","","578","3.280","37.0","21.8","26.0","8.1","4.2","1.7","0.7","0.2","",".",".","",".","",".","0.3",".",".","."
"Special","","10","3.426","40.0","20.0","40.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","77","3.881","42.9","7.8","3.9",".",".",".",".","45.5","",".",".","",".","",".",".",".",".","."
"Prof Yr 1","","28","3.543","53.6",".","42.9","3.6",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","124","3.528","52.4",".","46.8",".",".",".",".",".","",".",".","",".","",".",".",".",".","0.8"
"Prof Yr 3","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","154","3.531","52.6",".","46.1","0.6",".",".",".",".","",".",".","",".","",".",".",".",".","0.6"
"","Dept. Total","819","3.388","40.5","16.4","27.8","5.9","2.9","1.2","0.5","4.4","",".",".","",".","",".","0.2",".",".","0.1"
