"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","",""
"799","106","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"799","108","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","37","3.984","89.2","2.7","",".",".","",".","",".","",".","5.4",".",".",".","2.7",".",".",".","."
"899","015","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","036","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","061","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","065","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","066","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","082","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","085","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","086","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","088","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","092","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","097","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","098","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","100","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","101","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","104","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","105","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","106","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","35","4.000","57.1",".","",".",".","",".","",".","",".","28.6",".",".",".","14.3",".",".",".","."
"990","016","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","027","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","045","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","088","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","093","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","097","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","100","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","102","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","104","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","105","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","106","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","","","","Page 186 of 370",""
