"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","221
009","216","2.593","20.8","8.8","22.2","7.9","23.6","11.6","5.1",".",".",".",".",".",".",".",".","."
"","221
010","30","3.100","30.0","16.7","23.3","16.7","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"","221
011","28","2.964","25.0","14.3","25.0","14.3","14.3","7.1",".",".",".",".",".",".",".",".",".","."
"","012
221","115","2.561","12.2","10.4","31.3","8.7","22.6","7.8","6.1",".",".",".",".",".",".","0.9",".","."
"","013
221","81","2.395","8.6","11.1","22.2","11.1","27.2","17.3","2.5",".",".",".",".",".",".",".",".","."
"","221
014","178","2.594","22.5","10.7","17.4","10.1","21.9","7.9","8.4","0.6",".",".",".",".",".","0.6",".","."
"","221
015","35","2.721","37.1","14.3","2.9","11.4","14.3","8.6","11.4",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","1197","2.648","19.8","10.6","23.9","11.1","19.5","8.9","5.8","0.3",".",".",".",".",".","0.2",".","."
"","001
222","22","3.045","27.3","9.1","27.3","27.3","4.5","4.5",".",".",".",".",".",".",".",".",".","."
"","222
002","155","2.471","19.4","8.4","17.4","7.7","29.7","7.7","9.0",".","0.6",".",".",".",".",".",".","."
"","003
222","28","2.926","17.9","14.3","28.6","7.1","28.6",".",".",".",".",".",".",".",".","3.6",".","."
"","004
222","31","2.210","16.1","9.7","9.7","6.5","32.3","12.9","12.9",".",".",".",".",".",".",".",".","."
"","005
222","30","2.400","3.3",".","36.7","20.0","30.0","6.7","3.3",".",".",".",".",".",".",".",".","."
"","006
222","160","2.450","10.6","18.1","15.0","16.9","17.5","16.9","5.0",".",".",".",".",".",".",".",".","."
"","222
007","38","2.526","15.8","10.5","28.9","5.3","21.1","10.5","7.9",".",".",".",".",".",".",".",".","."
"","222
008","33","2.227","9.1","3.0","15.2","18.2","36.4","12.1","6.1",".",".",".",".",".",".",".",".","."
"","222
009","68","2.301","19.1","2.9","19.1","1.5","35.3","11.8","10.3",".",".",".",".",".",".",".",".","."
"","222
010","36","2.056","19.4",".","13.9","11.1","19.4","19.4","16.7",".",".",".",".",".",".",".",".","."
"","011
222","30","2.617","6.7","10.0","43.3","6.7","20.0","13.3",".",".",".",".",".",".",".",".",".","."
"","222
012","38","2.961","21.1","15.8","31.6","7.9","21.1",".","2.6",".",".",".",".",".",".",".",".","."
"","222
013","28","2.768","25.0","7.1","28.6","17.9","7.1","7.1","7.1",".",".",".",".",".",".",".",".","."
"","014
222","32","3.000","31.3","12.5","28.1",".","21.9","3.1","3.1",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","729","2.508","16.5","10.0","21.3","10.7","24.1","10.4","6.7",".","0.1",".",".",".",".","0.1",".","."
"","223
001","195","2.722","22.6","5.1","26.2","4.1","33.8","6.2","1.5",".",".",".",".",".",".","0.5",".","."
"","223
002","14","3.393","28.6","28.6","35.7","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","223
003","222","2.579","13.5","12.2","23.9","11.7","26.1","8.1","4.5",".",".",".",".",".",".",".",".","."
"","223
004","199","2.475","10.6","5.5","35.2","10.1","21.6","12.1","5.0",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","630","2.608","15.7","8.3","28.4","8.7","26.5","8.6","3.7",".",".",".",".",".",".","0.2",".","."
"Topics in Calculus I","275
001","22","3.500","54.5","4.5","27.3","13.6",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Calculus II","276
001","33","3.030","21.2","30.3","27.3","6.1","3.0","9.1","3.0",".",".",".",".",".",".",".",".","."
"","298
015","88","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","298
064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study in Math","Course Total","89","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Theory-Interst & Life Insur","303
001","13","3.192","23.1","15.4","46.2","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"Intro to Math Statistics","309
001","6","3.583","50.0","16.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Actuarial Mathematics","313
001","17","2.882","29.4","17.6","17.6","5.9","17.6","5.9","5.9",".",".",".",".",".",".",".",".","."
"","319
001","25","2.700","20.0",".","40.0","4.0","28.0","4.0","4.0",".",".",".",".",".",".",".",".","."
"","319
002","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","319
003","34","2.591","23.5","2.9","23.5","11.8","17.6","11.8","5.9",".",".",".",".",".",".","2.9",".","."
"","319
004","31","2.742","16.1","16.1","19.4","22.6","16.1","6.5","3.2",".",".",".",".",".",".",".",".","."
"","319
005","22","3.091","36.4","9.1","31.8",".","13.6","9.1",".",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","Course Total","119","2.822","26.9","6.7","26.9","10.1","17.6","7.6","3.4",".",".",".",".",".",".","0.8",".","."
"","320
002","17","2.647","29.4","5.9","5.9","17.6","23.5","17.6",".",".",".",".",".",".",".",".",".","."
"","320
004","8","3.000","25.0","25.0","37.5",".",".",".","12.5",".",".",".",".",".",".",".",".","."
