"ALS","","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"PL PATH
766","Dept. Total","196","3.319","43.4","15.8","18.4","12.2","3.1","1.0","0.5","2.6","",".",".","",".","3.1","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.333","33.3","16.7","33.3","16.7",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","9","3.196","22.2","11.1","55.6","11.1",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","21","3.092","19.0","19.0","38.1","19.0","4.8",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","64","3.035","25.0","12.5","23.4","25.0","7.8","3.1",".","3.1","",".",".","",".",".","",".",".",".","."
"Undergraduates","","112","3.104","25.0","14.3","30.4","21.4","5.4","1.8",".","1.8","",".",".","",".",".","",".",".",".","."
"Special","","1","0.000",".",".",".",".",".",".","100.0",".","",".",".","",".",".","",".",".",".","."
"Graduate","","83","3.830","68.7","18.1","2.4",".",".",".",".","3.6","",".",".","",".","7.2","",".",".",".","."
"","Dept. Total","196","3.319","43.4","15.8","18.4","12.2","3.1","1.0","0.5","2.6","",".",".","",".","3.1","",".",".",".","."
