"PhD Thesis-Management","Course Total","6","4.000","50.0",".",".",".",".",".",".","50.0","",".",".","",".",".",".",".",".","."
"","999
002","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
088","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Read&Rsch-Mgmt&H Resrcs PhD","Course Total","7","4.000","85.7",".",".",".",".",".",".",".","",".",".","",".","14.3",".",".",".","."
"M H R
236","Dept. Total","1368","3.333","38.2","21.7","23.4","8.6","5.6","1.0","0.3","0.7","",".",".","",".","0.1","0.1","0.3","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","3","2.667",".",".","33.3","66.7",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","330","3.173","28.5","18.5","27.3","14.8","8.5","1.8","0.3","0.3","",".",".","",".",".",".",".",".","."
"Senior","","502","3.121","22.1","20.7","32.5","12.5","9.6","1.4","0.6","0.6","",".",".","",".",".",".",".",".","."
"Undergraduates","","835","3.140","24.6","19.8","30.4","13.7","9.1","1.6","0.5","0.5","",".",".","",".",".",".",".",".","."
"Special","","41","3.541","46.3","19.5","19.5","2.4",".","2.4",".","2.4","",".",".","",".",".",".","4.9","2.4","."
"Graduate","","478","3.734","61.5","24.7","11.3","0.6","0.2",".",".","0.8","",".",".","",".","0.2","0.2","0.4",".","."
"Prof Yr 3","","14","3.500","28.6","42.9","28.6",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","14","3.500","28.6","42.9","28.6",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1368","3.333","38.2","21.7","23.4","8.6","5.6","1.0","0.3","0.7","",".",".","",".","0.1","0.1","0.3","0.1","."
