"CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"571
Urban Transport Planning","001","","10","3.700","50.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"573
Geometric Dsgn-Transprt Fac","001","","11","3.650","27.3","63.6",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"576
Advanced Highway Design","001","","12","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"579
Seminar-Transportation Engr","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"596
Constructability Analysis","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"619
Special Topics in Hydrology","001","","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"624
Cost Engr-Water Pollut Cntl","001","","10","3.667","30.0","60.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"629","001","","12","3.375","41.7","25.0","25.0",".",".","8.3",".",".",".",".",".",".",".",".",".","."
"629","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics-Envir Engr","Course Total","","16","3.531","56.3","18.8","18.8",".",".","6.3",".",".",".",".",".",".",".",".",".","."
"639
Topics-Geotechnical Engr","001","","12","3.600","41.7","16.7","25.0",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"641
Highway Bridges","001","","13","2.808","15.4","15.4","23.1","7.7","38.5",".",".",".",".",".",".",".",".",".",".","."
"670
Transit Systems Planning","001","","10","3.889","70.0","20.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"698","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"698","002","","7","3.571","42.9","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","006","","30","3.783","56.7","43.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","007","","11","3.545","63.6","9.1",".","27.3",".",".",".",".",".",".",".",".",".",".",".","."
"698","008","","26","4.000","3.8",".",".",".",".",".",".","96.2",".",".",".",".",".",".",".","."
"Topics:Constructn Engr&Mgmt","Course Total","","79","3.709","39.2","22.8","2.5","3.8",".",".",".","31.6",".",".",".",".",".",".",".","."
"699","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","052","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","201","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","25","3.718","56.0",".","40.0",".",".",".",".",".",".",".",".","4.0",".",".",".","."
"730
Engr Properties of Soils","001","","10","3.450","40.0","30.0","20.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"758
Img Proc Algrth-Remote Sens","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","6","3.864","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","047","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","051","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","054","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","057","","9","4.000","55.6",".",".",".",".",".",".","22.2",".",".",".","22.2",".",".",".","."
"790","058","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","Page 112 of 370",""
