"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"BIOLOGICAL SYSTEMS ENGINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","",""
"201
Surveying Fundamentals","001","23","3.087","21.7","13.0","39.1","13.0","13.0",".",".",".",".",".",".",".",".",".",".","."
"202
Field Applicatns-Surveying","001","12","2.958","8.3","41.7","16.7",".","33.3",".",".",".",".",".",".",".",".",".",".","."
"335
Private Water & Sewage Sys","001","20","2.206","15.0",".","20.0","15.0","10.0","10.0","15.0",".",".",".",".",".",".","10.0","5.0","."
"361
Principles of Ag Machinery","001","7","3.214","14.3","28.6","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"364
Engr Prop-Food & Biol Matls","001","11","2.364","9.1","18.2",".","18.2","45.5",".","9.1",".",".",".",".",".",".",".",".","."
"375
Special Topics","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Coord Intrnshp/Cooprtv Educ","Course Total","3","***","","","","","","","","","","","","","","","",""
"473
Irrigatn&Drainage Sys Dsgn","001","13","2.923","15.4","15.4","30.8","15.4","23.1",".",".",".",".",".",".",".",".",".",".","."
"501
Fundmntl-Biol&Ag Engr Desgn","001","14","3.286",".","85.7","7.1",".",".","7.1",".",".",".",".",".",".",".",".",".","."
"900
Seminar","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","14","4.000","64.3",".",".",".",".",".",".","21.4",".",".",".","14.3",".",".",".","."
