"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"","990
016","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","7","4.000","57.1",".",".",".",".",".",".","14.3","",".",".","",".","28.6",".",".",".","."
"ITALIAN
508","Dept. Total","559","3.241","32.0","21.6","24.3","10.0","5.2","2.1","1.4","1.6","",".",".","",".","0.4","0.2","0.9","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","104","3.034","20.2","21.2","30.8","14.4","5.8","2.9","2.9",".","",".",".","",".",".",".","1.9",".","."
"Sophomore","","137","3.100","25.5","17.5","32.8","11.7","7.3","2.2","2.2",".","",".",".","",".",".",".","0.7",".","."
"Junior","","135","3.271","26.7","28.1","26.7","11.1","4.4","0.7","0.7",".","",".",".","",".",".","0.7","0.7",".","."
"Senior","","136","3.407","44.9","22.8","14.0","5.9","5.1","3.7","0.7","2.2","",".",".","",".",".",".","0.7",".","."
"Undergraduates","","512","3.210","29.9","22.5","25.8","10.5","5.7","2.3","1.6","0.6","",".",".","",".",".","0.2","1.0",".","."
"Special","","15","3.500","40.0","13.3","13.3","13.3",".",".",".","13.3","",".",".","",".",".",".",".","6.7","."
"Graduate","","32","3.843","62.5","12.5","6.3",".",".",".",".","12.5","",".",".","",".","6.3",".",".",".","."
"","Dept. Total","559","3.241","32.0","21.6","24.3","10.0","5.2","2.1","1.4","1.6","",".",".","",".","0.4","0.2","0.9","0.2","."
