"ALS","","","","","","","","","","","","","","","","","","","",""
"AGRICULTURAL AND APPLIED E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"A A E
Dept. Total
108","375","3.018","24.5","18.1","23.7","12.0","12.8","4.0","1.6","2.1","",".",".","",".","0.5","0.5",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","42","2.952","23.8","19.0","14.3","19.0","19.0","4.8",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","55","2.618","20.0","5.5","20.0","16.4","25.5","10.9","1.8",".","",".",".","",".",".",".",".",".","."
"Junior","86","2.888","19.8","14.0","31.4","11.6","17.4","3.5","2.3",".","",".",".","",".",".",".",".",".","."
"Senior","127","3.028","18.9","25.2","27.6","13.4","8.7","3.1","2.4",".","",".",".","",".",".","0.8",".",".","."
"Undergraduates","310","2.906","20.0","17.7","25.5","14.2","15.5","4.8","1.9",".","",".",".","",".",".","0.3",".",".","."
"Special","4","3.375",".","75.0","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","61","3.688","49.2","16.4","14.8","1.6",".",".",".","13.1","",".",".","",".","3.3","1.6",".",".","."
"Dept. Total","375","3.018","24.5","18.1","23.7","12.0","12.8","4.0","1.6","2.1","",".",".","",".","0.5","0.5",".",".","."
