"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"Human Language","101
001","129","3.157","22.5","28.7","29.5","5.4","6.2","6.2",".","0.8",".",".",".",".","0.8",".",".","."
"","301
001","23","3.283","30.4","26.1","17.4","21.7","4.3",".",".",".",".",".",".",".",".",".",".","."
"","002
301","23","3.773","65.2","21.7","4.3","4.3",".",".",".",".",".",".",".",".",".","4.3",".","."
"Intro Ling-Descript&Theoret","Course Total","46","3.522","47.8","23.9","10.9","13.0","2.2",".",".",".",".",".",".",".",".","2.2",".","."
"Intro to Linguis:Historical","302
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"General Phonetics","306
001","12","3.625","66.7","8.3","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Phonology","310
001","29","3.442","37.9","20.7","20.7","3.4","6.9",".",".","6.9",".",".",".",".","3.4",".",".","."
"Morphology","322
001","13","3.577","30.8","53.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Syntax","330
001","34","3.424","41.2","26.5","17.6","8.8",".",".","2.9",".",".",".",".",".","2.9",".",".","."
"Adv Linguis Anal II:Grammar","001
427","13","3.923","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior Honors Tutorial","481
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Semantics","540
001","6","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Honors Tutorial","583
016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","699
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Compar Gram:Indo-Eur Phonol","777
001","8","4.000","75.0",".",".",".",".",".",".","12.5",".",".",".",".","12.5",".",".","."
"Research Methods&Materials","800
001","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar","977
001","8","3.667","37.5","25.0","12.5",".",".",".",".",".",".",".",".",".","25.0",".",".","."
"","990
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","9","",".",".",".",".",".",".",".","77.8",".",".",".","22.2",".",".",".","."
"","999
011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","016
999","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"","999
038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","12","3.960","75.0","8.3",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"LINGUIS
550","Dept. Total","335","3.423","39.4","23.6","19.1","5.1","3.6","2.4","0.3","3.9",".",".",".","0.6","1.8","0.3",".","."
