"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"","200
001","211","3.019","23.2","19.0","19.9","19.9","14.7","2.4","0.5","0.5",".",".",".",".",".",".",".","."
"","200
002","222","2.939","20.7","15.8","19.8","24.3","15.8","1.4","1.4","0.9",".",".",".",".",".",".",".","."
"International Business","Course Total","433","2.978","21.9","17.3","19.9","22.2","15.2","1.8","0.9","0.7",".",".",".",".",".",".",".","."
"Spanish for Business","329
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Econ Problems-Latin America","462
001","6","3.400","16.7","33.3","33.3",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"PhD Thesis-Intl Business","990
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"INTL BUS
235","Dept. Total","443","2.987","22.1","17.4","20.3","21.7","14.9","1.8","0.9","0.9",".",".",".",".",".",".",".","."
