"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Spatial Measurements","251","001","","43","2.895","14.0","16.3","30.2","23.3","14.0",".","2.3",".",".",".",".",".",".",".",".","."
"Intro-Aerial Photo Systems","301","001","","45","3.244","28.9","22.2","24.4","17.8","6.7",".",".",".",".",".",".",".",".",".",".","."
"Elec-op&Micro Remote Sensng","302","001","","37","3.081","27.0","21.6","18.9","10.8","18.9","2.7",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","20","2.972","25.0","10.0","15.0","15.0","25.0",".",".",".",".",".",".",".",".","10.0",".","."
"Remote Sensng Vis Image&GIS","304","001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fundmnt Comput-Land Inf Sys","307","001","","13","2.962","30.8",".","23.1","38.5",".","7.7",".",".",".",".",".",".",".",".",".","."
"Spatl Framewk-Land Info Sys","308","001","","15","2.929","40.0","13.3","13.3",".","6.7","13.3","6.7",".",".",".",".",".",".","6.7",".","."
"Fluid Mechanics","310","001","","55","2.555","10.9","7.3","20.0","23.6","29.1","9.1",".",".",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","41","2.768","9.8","17.1","29.3","19.5","19.5","2.4","2.4",".",".",".",".",".",".",".",".","."
"Hydrology","315","001","","17","3.412","35.3","35.3","5.9","23.5",".",".",".",".",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","97","2.786","18.6","5.2","34.0","4.1","34.0","3.1",".",".",".",".",".",".","1.0",".",".","."
"Dsgn-Wastewtr Treatmnt Plnt","326","001","","19","3.526","26.3","52.6","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Solid&Hazardous Wastes Engr","327","001","","22","3.452","22.7","45.5","22.7","4.5",".",".",".","4.5",".",".",".",".",".",".",".","."
"Soil Mechanics","330","001","","50","2.418","12.0","8.0","18.0","10.0","36.0","10.0","4.0","2.0",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","43","3.023","23.3","16.3","23.3","16.3","20.9",".",".",".",".",".",".",".",".",".",".","."
"Structural Engineering","341","001","","47","3.160","31.9","10.6","34.0","4.3","19.1",".",".",".",".",".",".",".",".",".",".","."
"Wood Structures I","342","001","","28","3.089","21.4","17.9","35.7","14.3","7.1","3.6",".",".",".",".",".",".",".",".",".","."
"Concrete Structures I","347","001","","37","3.162","27.0","27.0","18.9","10.8","13.5","2.7",".",".",".",".",".",".",".",".",".","."
"Principles of Land Info Sys","353","001","","45","2.822","22.2","2.2","33.3","6.7","33.3","2.2",".",".",".",".",".",".",".",".",".","."
"Intro to Geographc Info Sys","357","001","","8","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","46","3.380","21.7","43.5","26.1","6.5","2.2",".",".",".",".",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","7","3.500","28.6","42.9","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mapping with Aerial Photos","404","001","","9","3.875","66.7","22.2",".",".",".",".",".",".",".",".",".",".",".","11.1",".","."
"Remote Sensng Instrumentatn","406","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Open Channel Hydraulics","411","001","","16","3.033","6.3","31.3","18.8","37.5",".",".",".","6.3",".",".",".",".",".",".",".","."
"Envrmntl Engineering Chem","424","001","","15","3.433","40.0","20.0","26.7","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"Steel Structures II","445","001","","18","3.333","27.8","33.3","27.8",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"Short Course in Surveying","450","001","","11","3.545","45.5","18.2","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Legal Aspects-Engineering","491","001","","41","3.425","29.3","39.0","22.0",".","7.3",".",".","2.4",".",".",".",".",".",".",".","."
"Civ&Envr Engr-Modeling Tech","495","001","","10","3.400","20.0","50.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","498","001","","38","3.789","76.3","5.3","18.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","498","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Constructn Project Managmnt","","Course Total","","40","3.800","77.5","5.0","17.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Chemistry","500","001","","17","3.367","23.5","17.6","47.1",".",".",".",".","11.8",".",".",".",".",".",".",".","."
"Water Analysis-Intermediate","501","001","","16","3.469","37.5","25.0","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"Water Anal Intermediate Lab","503","001","","16","3.900","81.3","6.3","6.3",".",".",".",".",".",".",".",".",".",".","6.3",".","."
"Seepage and Slopes","530","001","","24","2.978","4.2","25.0","33.3","29.2","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"Field Methods-Geol Engr","534","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Remediation Geotechnics","535","001","","15","3.033","13.3","13.3","53.3","6.7","13.3",".",".",".",".",".",".",".",".",".",".","."
