"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","101
001","19","2.684","21.1","10.5","26.3",".","31.6","5.3","5.3",".",".",".",".",".",".",".",".","."
"","101
003","21","2.786","28.6","4.8","4.8","19.0","42.9",".",".",".",".",".",".",".",".",".",".","."
"","101
004","23","1.891",".","8.7","17.4","4.3","34.8","26.1","8.7",".",".",".",".",".",".",".",".","."
"","101
006","34","2.544","14.7","11.8","23.5","14.7","17.6","11.8","5.9",".",".",".",".",".",".",".",".","."
"","101
007","18","2.194","5.6","5.6","16.7",".","55.6","16.7",".",".",".",".",".",".",".",".",".","."
"","101
009","26","2.077",".","3.8","19.2","19.2","38.5","11.5","7.7",".",".",".",".",".",".",".",".","."
"","011
101","19","2.000","5.3","5.3","5.3","26.3","21.1","36.8",".",".",".",".",".",".",".",".",".","."
"","013
101","18","3.118","22.2","11.1","27.8","33.3",".",".",".","5.6",".",".",".",".",".",".",".","."
"","014
101","19","2.289","5.3","10.5","21.1","26.3","15.8","10.5","10.5",".",".",".",".",".",".",".",".","."
"","101
016","19","2.500","10.5","21.1","26.3","5.3","15.8","10.5","10.5",".",".",".",".",".",".",".",".","."
"","101
017","17","2.441","29.4",".","17.6","17.6","5.9","17.6","11.8",".",".",".",".",".",".",".",".","."
"Intermediate Algebra","Course Total","233","2.399","12.4","8.6","18.9","15.0","25.8","13.3","5.6","0.4",".",".",".",".",".",".",".","."
"","112
001","23","2.609","13.0","4.3","26.1","21.7","30.4",".","4.3",".",".",".",".",".",".",".",".","."
"","002
112","19","1.868","5.3","5.3","15.8","21.1","10.5","26.3","15.8",".",".",".",".",".",".",".",".","."
"","003
112","22","2.500","18.2","4.5","13.6","22.7","27.3","9.1","4.5",".",".",".",".",".",".",".",".","."
"","112
005","27","2.611","14.8","7.4","25.9","3.7","40.7","7.4",".",".",".",".",".",".",".",".",".","."
"","112
006","20","2.375","10.0","5.0","20.0","30.0","15.0","15.0","5.0",".",".",".",".",".",".",".",".","."
"","007
112","21","2.310","14.3","9.5","14.3","4.8","38.1","9.5","9.5",".",".",".",".",".",".",".",".","."
"","112
008","17","1.971","5.9","11.8","5.9","17.6","23.5","23.5","11.8",".",".",".",".",".",".",".",".","."
"","112
009","26","1.712","11.5",".","7.7","3.8","38.5","15.4","23.1",".",".",".",".",".",".",".",".","."
"","112
010","23","1.957","13.0",".","17.4","8.7","26.1","17.4","17.4",".",".",".",".",".",".",".",".","."
"","112
015","26","2.635","7.7","15.4","34.6","3.8","30.8","3.8","3.8",".",".",".",".",".",".",".",".","."
"","016
112","21","1.452","9.5",".","4.8","4.8","23.8","33.3","23.8",".",".",".",".",".",".",".",".","."
"","112
017","26","2.615","11.5","23.1","7.7","15.4","34.6","3.8","3.8",".",".",".",".",".",".",".",".","."
"","112
018","20","2.225","20.0",".","5.0","25.0","25.0","15.0","10.0",".",".",".",".",".",".",".",".","."
"","112
019","25","1.920","12.0",".","8.0","8.0","40.0","20.0","12.0",".",".",".",".",".",".",".",".","."
"","020
112","24","2.000","8.3",".","12.5","8.3","41.7","25.0","4.2",".",".",".",".",".",".",".",".","."
"","112
021","26","2.077","7.7","3.8","26.9","3.8","30.8","11.5","15.4",".",".",".",".",".",".",".",".","."
"","025
112","21","2.000","14.3","4.8","4.8","4.8","38.1","23.8","9.5",".",".",".",".",".",".",".",".","."
"","112
026","21","2.548","4.8","14.3","28.6","19.0","23.8","4.8","4.8",".",".",".",".",".",".",".",".","."
"","112
027","23","2.130","8.7",".","21.7","8.7","39.1","13.0","8.7",".",".",".",".",".",".",".",".","."
"","112
028","25","2.560","12.0","8.0","12.0","24.0","40.0","4.0",".",".",".",".",".",".",".",".",".","."
"","112
029","22","2.432","9.1","13.6","13.6","18.2","31.8","9.1","4.5",".",".",".",".",".",".",".",".","."
"","112
030","19","2.158","10.5","5.3","5.3","15.8","42.1","15.8","5.3",".",".",".",".",".",".",".",".","."
"","031
112","22","2.977","27.3","18.2","13.6","13.6","22.7","4.5",".",".",".",".",".",".",".",".",".","."
"","112
032","19","2.237","21.1",".",".","15.8","42.1","15.8","5.3",".",".",".",".",".",".",".",".","."
"","112
034","20","2.350","15.0","5.0","10.0","15.0","35.0","20.0",".",".",".",".",".",".",".",".",".","."
"","112
035","26","2.212","15.4","3.8","11.5","15.4","30.8","11.5","11.5",".",".",".",".",".",".",".",".","."
"","036
112","19","2.447","21.1",".","15.8","5.3","47.4","5.3","5.3",".",".",".",".",".",".",".",".","."
"","112
037","22","2.250","13.6","18.2","4.5","13.6","18.2","22.7","9.1",".",".",".",".",".",".",".",".","."
"","112
039","22","2.318","13.6","9.1","9.1","18.2","31.8","9.1","9.1",".",".",".",".",".",".",".",".","."
"","040
112","22","2.568","18.2","13.6","18.2","9.1","18.2","22.7",".",".",".",".",".",".",".",".",".","."
"","112
041","25","2.260","8.0","8.0","16.0","20.0","32.0","4.0","12.0",".",".",".",".",".",".",".",".","."
"","044
112","24","2.417","20.8","4.2","12.5","12.5","33.3","8.3","8.3",".",".",".",".",".",".",".",".","."
"","112
046","24","2.438","12.5","8.3","16.7","12.5","41.7",".","8.3",".",".",".",".",".",".",".",".","."
"","112
047","22","2.500","9.1","4.5","31.8","13.6","27.3","13.6",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 237 of 370",""
