"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL PHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"621
MED PHYS","","","","","","","","","","","","","","","","","","",""
"463
Radioisotopes-Med & Biology","001","12","3.357","33.3","16.7","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"473
Imaging in Medicine","001","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"501
Radiolgcal Physcs&Dosimetry","001","10","3.600","30.0","60.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"567
Physics-Diagnostic Radiol","001","13","3.500","38.5","23.1","38.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"569
Health Physics","001","8","3.438","12.5","75.0",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"571
Adv Extrnl Radiatn Onc Phys","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"661
Rad Lab-Radiotherapy Physic","001","6","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"662
Rad Lab-Diagnstc Rad Phys","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"664
Rad Lab - Health Physics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"665
Rad Lab:CT,NMR,&DSA Physics","001","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"666
Rad Lab-Med Ultrasound Phys","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ind Reading or Research","Course Total","2","***","","","","","","","","","","","","","","","",""
"900
Journal Club and Seminar","001","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","28","3.994","85.7","3.6",".",".",".",".",".","3.6",".",".",".","7.1",".",".",".","."
