"ALS","","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"PL PATH
766","Dept. Total","174","3.479","53.4","20.7","12.1","4.6","3.4","1.1","0.6","1.1","",".",".","",".","2.3","",".",".",".","0.6"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","15","3.067","6.7","53.3","20.0","13.3",".",".","6.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","5","2.909","60.0",".","20.0",".",".","20.0",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","15","3.233","20.0","46.7","20.0","6.7","6.7",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","40","3.071","37.5","15.0","20.0","12.5","12.5","2.5",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","75","3.094","29.3","28.0","20.0","10.7","8.0","2.7","1.3",".","",".",".","",".",".","",".",".",".","."
"Special","","23","3.650","47.8","30.4","17.4",".",".",".",".","4.3","",".",".","",".",".","",".",".",".","."
"Graduate","","76","3.901","78.9","10.5","2.6",".",".",".",".","1.3","",".",".","",".","5.3","",".",".",".","1.3"
"","Dept. Total","174","3.479","53.4","20.7","12.1","4.6","3.4","1.1","0.6","1.1","",".",".","",".","2.3","",".",".",".","0.6"
