"L&S","","","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","2008","3.265","25.4","26.3","28.1","9.9","4.3","0.8","0.5","3.9","",".",".","",".","0.0","",".","0.3","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","395","3.132","19.2","24.3","36.5","12.2","5.1","1.3","1.5",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","533","3.235","21.2","28.7","32.8","11.8","3.9","0.8","0.2","0.2","",".",".","",".",".","",".","0.2",".","0.2"
"Junior","","488","3.257","22.3","30.7","29.3","11.1","4.5","0.8","0.4","0.6","",".",".","",".",".","",".","0.2",".","."
"Senior","","365","3.266","25.5","27.4","24.9","8.8","6.3","0.8","0.5","4.1","",".",".","",".",".","",".","1.1","0.3","0.3"
"Undergraduates","","1781","3.224","22.0","28.0","31.0","11.1","4.8","0.9","0.6","1.1","",".",".","",".",".","",".","0.3","0.1","0.1"
"Special","","24","3.577","37.5","16.7","20.8","4.2",".",".",".","16.7","",".",".","",".",".","",".",".",".","4.2"
"Graduate","","202","3.872","55.0","12.4","3.0",".",".",".",".","27.7","",".",".","",".","0.5","",".",".","0.5","1.0"
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","2008","3.265","25.4","26.3","28.1","9.9","4.3","0.8","0.5","3.9","",".",".","",".","0.0","",".","0.3","0.1","0.2"
