"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","",""
"Taxatn:Bus & Persnl Planng","329
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to American Law","601
001","25","3.417","28.0","32.0","28.0","8.0",".",".",".",".",".",".",".",".",".",".","4.0","."
"Legal Sources","602
001","18","3.500","27.8","44.4","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sociology and Law","641
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","711
001","71","3.423","32.4","26.8","36.6","1.4","2.8",".",".",".",".",".",".",".",".",".",".","."
"","711
002","59","3.212","18.6","16.9","55.9","5.1","3.4",".",".",".",".",".",".",".",".",".",".","."
"","711
003","75","3.413","36.0","18.7","38.7","5.3","1.3",".",".",".",".",".",".",".",".",".",".","."
"","711
004","21","3.643","57.1","14.3","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","005
711","21","3.524","42.9","23.8","28.6","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"","711
006","23","3.587","43.5","30.4","26.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contracts I","Course Total","270","3.413","34.1","21.5","39.3","3.3","1.9",".",".",".",".",".",".",".",".",".",".","."
"","714
001","89","3.483","25.8","44.9","29.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
714","67","3.545","40.3","29.9","28.4","1.5",".",".",".",".",".",".",".",".",".",".",".","."
"","714
003","69","3.543","40.6","27.5","31.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","714
004","22","3.159","22.7","22.7","36.4",".","4.5","13.6",".",".",".",".",".",".",".",".",".","."
"","714
005","20","3.450","40.0","20.0","35.0",".",".","5.0",".",".",".",".",".",".",".",".",".","."
"","714
006","28","3.426","35.7","17.9","35.7","7.1",".",".",".",".",".",".",".",".",".",".","3.6","."
"Civil Procedure I","Course Total","295","3.480","34.2","31.5","31.2","1.0","0.3","1.4",".",".",".",".",".",".",".",".","0.3","."
"","715
001","49","3.418","34.7","20.4","40.8","2.0",".","2.0",".",".",".",".",".",".",".",".",".","."
"","715
002","65","3.269","13.8","26.2","60.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
715","58","3.517","36.2","39.7","19.0","1.7",".","3.4",".",".",".",".",".",".",".",".",".","."
"","715
004","22","3.523","45.5","13.6","40.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","715
005","28","3.500","35.7","28.6","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","715
006","22","3.455","45.5","4.5","45.5","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"","007
715","22","3.455","40.9","22.7","22.7","13.6",".",".",".",".",".",".",".",".",".",".",".","."
"","715
008","22","3.750","59.1","31.8","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Torts I","Course Total","288","3.451","34.4","25.7","36.8","2.1",".","1.0",".",".",".",".",".",".",".",".",".","."
"","723
001","20","3.350","20.0","40.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","002
723","24","3.375","33.3","20.8","33.3","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","723
003","24","3.146","12.5","25.0","45.8","12.5","4.2",".",".",".",".",".",".",".",".",".",".","."
"","004
723","11","3.450","18.2","45.5","27.3",".",".",".",".",".",".",".",".",".",".",".","9.1","."
"","723
005","22","3.364","22.7","36.4","31.8","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","006
723","22","3.386","27.3","31.8","31.8","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","007
723","22","3.432","27.3","36.4","31.8","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"","723
008","22","3.114","9.1","27.3","45.5","13.6","4.5",".",".",".",".",".",".",".",".",".",".","."
"","723
009","20","3.475","30.0","40.0","25.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"","723
010","16","3.375","18.8","37.5","43.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","011
723","22","3.318","27.3","31.8","22.7","13.6","4.5",".",".",".",".",".",".",".",".",".",".","."
"","723
012","21","3.071","9.5","28.6","33.3","23.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"","723
013","21","3.048","9.5","28.6","33.3","19.0","9.5",".",".",".",".",".",".",".",".",".",".","."
"","723
014","12","3.417","16.7","50.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Legal Research and Writing","Course Total","279","3.297","20.4","33.0","33.7","10.4","2.2",".",".",".",".",".",".",".",".",".","0.4","."
"","001
726","61","3.426","39.3","16.4","37.7","3.3","1.6","1.6",".",".",".",".",".",".",".",".",".","."
"","726
002","74","3.426","33.8","18.9","45.9","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"","003
726","89","3.433","39.3","19.1","33.7","4.5","2.2","1.1",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 311 of 373",""
