"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","",""
"Stage Lighting I","366","001","","6","2.857","33.3","33.3",".",".",".","33.3",".",".",".",".",".",".",".",".",".","."
"Set Design I","372","001","","6","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376","001","","17","3.824","76.5","17.6",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","376","002","","18","3.889","83.3","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Photography","","Course Total","","35","3.857","80.0","14.3","2.9","2.9",".",".",".",".",".",".",".",".",".",".",".","."
"","412","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","412","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermediate Drawing II","","Course Total","","11","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","420","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","422","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","422","002","","12","3.625","41.7","41.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Painting II","","Course Total","","19","3.763","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Computer Imaging Techniques","428","001","","12","3.667","75.0",".","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Artists' Books","446","001","","12","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","448","001","","6","3.438","50.0","33.3",".",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"","448","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","448","003","","14","3.432","21.4","42.9","28.6",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"Special Topics","","Course Total","","25","3.500","40.0","36.0","16.0",".","4.0",".",".","4.0",".",".",".",".",".",".",".","."
"Figure Painting","452","001","","9","3.278","22.2","33.3","33.3",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"Illustration","456","001","","14","3.500","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Photography","476","001","","13","3.958","84.6","7.7",".",".",".",".",".",".",".",".",".",".",".","7.7",".","."
"Advanced Relief Printmaking","506","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","514","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","514","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Sculpture I","","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Painting I","522","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Ceramics I","524","001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12.5"
"Advanced Etching/Intaglio","526","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Computer-Mediated Art","528","001","","11","3.909","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Life Drawing I","532","001","","8","3.870","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Wood Working","534","001","","7","3.143","42.9","28.6","14.3",".",".",".","14.3",".",".",".",".",".",".",".",".","."
"Advanced Serigraphy","536","001","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Art Metal I","544","001","","6","3.000","50.0",".","16.7",".",".",".","16.7",".",".",".",".",".",".","16.7",".","."
"","546","001","","19","3.474","26.3","57.9","5.3","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","546","002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Typography&Graphic Dsgn","","Course Total","","26","3.615","46.2","42.3","3.8","3.8","3.8",".",".",".",".",".",".",".",".",".",".","."
"Advanced Glassworking","554","001","","21","3.296","38.1","23.8","23.8","4.8",".",".","4.8",".",".",".",".",".",".",".",".","4.8"
"Adv Graphic Design Technlgy","556","001","","17","3.647","47.1","35.3","17.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Photography","576","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Interdis Critiq-Visual Arts","608","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","614","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","614","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","","","Page 75 of 373"
