"MILITARY SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","",""
"","101
001","33","3.985","97.0","3.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
002","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
003","32","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
004","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to the Army and ROTC","Course Total","105","3.995","99.0","1.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marksmanship","150
001","9","3.813","55.6","33.3",".",".",".",".",".",".",".",".",".",".",".","11.1",".","."
"","201
001","34","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
201","34","3.956","91.2","8.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
003","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fundamntls-Military Map Rdg","Course Total","91","3.984","96.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","331
001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","331
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Mil Leadership & Mgt Theory","Course Total","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mil Comm Skills&Admin Oper","441
001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evol-Mod Wrfare;1618-Presnt","491
001","16","3.875","81.3","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","247","3.971","94.7","4.5","0.4",".",".",".",".",".",".",".",".",".",".","0.4",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","71","3.964","94.4","4.2",".",".",".",".",".",".",".",".",".",".",".","1.4",".","."
"Sophomore","","85","3.978","96.5","2.4","1.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","59","3.976","94.9","5.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","31","3.954","90.3","9.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","246","3.971","94.7","4.5","0.4",".",".",".",".",".",".",".",".",".",".","0.4",".","."
"Special","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","247","3.971","94.7","4.5","0.4",".",".",".",".",".",".",".",".",".",".","0.4",".","."
