"","990
003","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
039","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
079","3","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PhD Thesis-Risk&Insurance","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"R M I
241","Dept. Total","261","3.043","18.8","13.4","41.8","11.5","11.9","1.1","0.8","0.8","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","12","2.500",".","16.7","33.3","16.7","25.0",".","8.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","88","2.875","11.4","12.5","42.0","17.0","13.6","2.3","1.1",".","",".",".","",".","",".","",".",".",".","."
"Senior","","129","3.047","15.5","14.0","48.1","9.3","11.6","0.8",".","0.8","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","229","2.952","13.1","13.5","45.0","12.7","13.1","1.3","0.9","0.4","",".",".","",".","",".","",".",".",".","."
"Special","","1","2.500",".",".",".","100.0",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","30","3.689","60.0","13.3","20.0",".","3.3",".",".","3.3","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","261","3.043","18.8","13.4","41.8","11.5","11.9","1.1","0.8","0.8","",".",".","",".","",".","",".",".",".","."
