"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","16","2.844","6.3","25.0","50.0","6.3",".","6.3","6.3",".",".",".",".",".",".",".",".","."
"","100
002","19","3.421","21.1","42.1","36.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
003","19","3.132","10.5","26.3","47.4","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","005
100","19","2.974","5.3","26.3","42.1","10.5","15.8",".",".",".",".",".",".",".",".",".",".","."
"","100
006","19","3.605","42.1","36.8","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
007","18","3.000","5.6","22.2","38.9","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
008","19","3.289","15.8","42.1","31.6","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
009","18","3.139","11.1","44.4","22.2","16.7",".","5.6",".",".",".",".",".",".",".",".",".","."
"","100
010","18","3.250","16.7","27.8","50.0",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
011","19","3.237","15.8","31.6","36.8","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
012","18","2.833","11.1","27.8","38.9","5.6","5.6",".","11.1",".",".",".",".",".",".",".",".","."
"","014
100","19","3.184","5.3","47.4","31.6","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
015","18","2.972","5.6","33.3","33.3","16.7","5.6","5.6",".",".",".",".",".",".",".",".",".","."
"","100
016","18","3.250","16.7","44.4","16.7","16.7","5.6",".",".",".",".",".",".",".",".",".",".","."
"","017
100","19","3.132","5.3","36.8","42.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","018
100","19","3.026","15.8","26.3","47.4",".",".","5.3","5.3",".",".",".",".",".",".",".",".","."
"","100
019","19","3.132","21.1","31.6","26.3","15.8",".",".","5.3",".",".",".",".",".",".",".",".","."
"","020
100","19","2.921","5.3","26.3","26.3","31.6","10.5",".",".",".",".",".",".",".",".",".",".","."
"","100
021","19","3.053",".","26.3","57.9","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
022","19","3.500","47.4","15.8","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","100
024","15","2.900",".","13.3","53.3","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"","025
100","19","3.211","21.1","31.6","31.6","10.5",".","5.3",".",".",".",".",".",".",".",".",".","."
"","100
026","18","3.444","44.4","11.1","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
027","17","3.029","17.6","29.4","17.6","11.8","23.5",".",".",".",".",".",".",".",".",".",".","."
"","100
028","19","3.158","10.5","31.6","42.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","029
100","19","3.158","26.3","26.3","26.3","15.8",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
032","17","3.500","29.4","52.9","11.8",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"","033
100","19","3.316","26.3","21.1","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","100
034","18","3.583","50.0","22.2","22.2","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","035
100","19","3.263","26.3","15.8","42.1","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
036","19","3.395","36.8","47.4",".","10.5",".",".","5.3",".",".",".",".",".",".",".",".","."
"","038
100","19","3.237","26.3","26.3","31.6","10.5",".","5.3",".",".",".",".",".",".",".",".",".","."
"","100
039","19","3.421","36.8","42.1","15.8",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
040","18","3.694","55.6","27.8","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","042
100","18","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","044
100","18","2.972","33.3","33.3","11.1","5.6",".",".","16.7",".",".",".",".",".",".",".",".","."
"","045
100","18","2.778","22.2","11.1","27.8","22.2","5.6",".","11.1",".",".",".",".",".",".",".",".","."
"","100
046","19","2.974","21.1","26.3","26.3",".","15.8","10.5",".",".",".",".",".",".",".",".",".","."
"","047
100","19","3.053","21.1","26.3","36.8","5.3",".","5.3","5.3",".",".",".",".",".",".",".",".","."
"","100
048","18","3.556","44.4","33.3","16.7",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
049","18","2.583",".","16.7","44.4","22.2",".","11.1","5.6",".",".",".",".",".",".",".",".","."
"","050
100","19","3.500","42.1","36.8","15.8",".",".","5.3",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","773","3.196","21.7","30.0","31.4","10.2","3.1","1.6","1.9",".",".",".",".",".",".",".",".","."
"","110
001","11","",".",".",".",".",".",".",".",".",".","90.9","9.1",".",".",".",".","."
"","110
002","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
003","12","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 194 of 373",""
