"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Origins-Scientific Thought","201","001","","85","2.971","20.0","16.5","31.8","15.3","12.9",".","3.5",".",".",".",".",".",".",".",".","."
"Sci in 20th C:Hist Overview","203","001","","69","2.949","17.4","17.4","29.0","15.9","18.8",".","1.4",".",".",".",".",".",".",".",".","."
"The Physician in History","212","001","","54","3.472","27.8","44.4","22.2","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"Hon Sm:Studies-Sci,Tech,Med","280","001","","10","3.500","30.0","50.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Physician in Hist (Honors)","284","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Revol:Copernicus-Newton","323","001","","24","3.114","29.2","20.8","8.3","16.7","12.5","4.2",".","8.3",".",".",".",".",".",".",".","."
"Ecol & Environmentl Thought","353","001","","8","3.071","50.0",".","12.5","12.5",".",".","12.5","12.5",".",".",".",".",".",".",".","."
"History of Mathematics","473","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Society&Health Care-Am Hist","504","001","","7","3.143","28.6","14.3","14.3","42.9",".",".",".",".",".",".",".",".",".",".",".","."
"Health, Disease & Healing I","507","001","","11","3.347","27.3","27.3","27.3","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"Dev Public Health-America","509","001","","12","3.350","16.7","41.7","16.7",".","8.3",".",".","16.7",".",".",".",".",".",".",".","."
"Women & Health-Amer History","531","001","","9","3.222","11.1","44.4","33.3",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"History of Social Sciences","536","001","","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci in 20th C-His Thems&Iss","538","001","","13","3.650","46.2","23.1",".",".","7.7",".",".","23.1",".",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Medicine Since 1750","575","001","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"History of Cartography","577","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"War and Medicine","591","001","","12","3.550","33.3","25.0","25.0",".",".",".",".","8.3",".",".",".",".",".","8.3",".","."
"Studies in Early Modern Sci","623","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","682","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","691","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","698","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Historiography & Methods","720","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr: History of Technology","907","001","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"History of Science Colloq","950","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","14","4.000","35.7",".",".",".",".",".",".","57.1",".",".",".","7.1",".",".",".","."
"","999","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","5","***","","","","","","","","","","","","","","","",""
