"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","",""
"101
Livestock Production","001","58","2.638","6.9","24.1","19.0","17.2","20.7","10.3","1.7",".",".",".",".",".",".",".",".","."
"299","004","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"299","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"301
Physiol-Domestic&Lab Animal","001","29","2.862","10.3","13.8","37.9","13.8","24.1",".",".",".",".",".",".",".",".",".",".","."
"311
Comparative Animal Nutritn","001","33","2.803","15.2","15.2","30.3","12.1","21.2","3.0","3.0",".",".",".",".",".",".",".",".","."
"313","001","8","3.563","62.5",".","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"313","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Animal Feeds&Diet Formulatn","Course Total","13","3.269","46.2",".","23.1","23.1","7.7",".",".",".",".",".",".",".",".",".",".","."
"370
Livestck Prod&Hlth-Ag Dvlpm","002","12","3.250","33.3","16.7","25.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"375
Special Topics","001","23","3.804","82.6","13.0",".",".",".","4.3",".",".",".",".",".",".",".",".",".","."
"399
Coord Intrnshp/Cooprtv Educ","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"431
Beef Cattle Production","001","8","3.313","50.0",".","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"435
Seminar","001","23","3.500","39.1","30.4","26.1",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"521
Smr-Poultry Management I","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799
Practicum-Animal Sci Tchng","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"951
Seminar in Animal Breeding","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"954
Endocrinlgy-Reprodctve Phys","001","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","6","4.000","66.7",".",".",".",".",".",".","16.7",".",".",".","16.7",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","26","3.968","69.2","3.8","3.8",".",".",".",".","15.4",".",".",".","3.8",".",".","3.8","."
