"MECHANICAL ENGINEERING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"790","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","027","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","038","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","046","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","047","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","051","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","052","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","054","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research & Thesis","Course Total","","77","3.988","84.4","2.6",".",".",".",".",".","7.8",".",".",".","5.2",".",".",".","."
"890","004","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"890","007","","6","4.000","66.7",".",".",".",".",".",".","16.7",".",".",".","16.7",".",".",".","."
"890","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","018","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","027","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","046","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","047","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","052","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Research and Thesis","Course Total","","54","3.984","79.6",".","1.9",".",".",".",".","9.3",".",".",".","9.3",".",".",".","."
"903
Graduate Seminar","001","","61","",".",".",".",".",".",".",".","95.1","4.9",".",".",".",".",".",".","."
"925
Rheology Research Seminar","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","001","","8","3.875","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Spec Adv Topics-Mech Engr","Course Total","","13","3.875","53.8",".","7.7",".",".",".",".","38.5",".",".",".",".",".",".",".","."
"990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","Page 133 of 373",""
